date,sN,sN_trend,sN_0.25yr,sN_0.5yr,sN_1yr,sN_1.91yr,sN_6.85yr,sN_model,sN_noise,sN_wtest,flagged
2020-08-22,,0.001086,-0.000003,0.000012,0.000019,-0.000013,0.000050,0.001150,,,False
2020-08-23,,0.001086,-0.000003,0.000012,0.000019,-0.000014,0.000049,0.001150,,,False
2020-08-24,,0.001086,-0.000003,0.000012,0.000018,-0.000014,0.000049,0.001150,,,False
2020-08-25,,0.001086,-0.000002,0.000012,0.000018,-0.000014,0.000049,0.001149,,,False
2020-08-26,,0.001086,-0.000002,0.000012,0.000018,-0.000015,0.000049,0.001149,,,False
2020-08-27,,0.001087,-0.000001,0.000012,0.000018,-0.000015,0.000049,0.001149,,,False
2020-08-28,0.001333,0.001087,-0.000001,0.000012,0.000018,-0.000015,0.000049,0.001149,0.000184,0.092194,False
2020-08-29,0.001333,0.001087,-0.000001,0.000012,0.000018,-0.000015,0.000048,0.001148,0.000185,0.092346,False
2020-08-30,0.001333,0.001087,-0.000000,0.000011,0.000017,-0.000016,0.000048,0.001148,0.000185,0.092505,False
2020-08-31,0.001333,0.001087,0.000000,0.000011,0.000017,-0.000016,0.000048,0.001148,0.000185,0.092672,False
2020-09-01,0.001333,0.001087,0.000001,0.000011,0.000017,-0.000016,0.000048,0.001147,0.000186,0.092848,False
2020-09-02,0.001333,0.001087,0.000001,0.000011,0.000017,-0.000016,0.000048,0.001147,0.000186,0.093034,False
2020-09-03,0.001333,0.001087,0.000001,0.000011,0.000017,-0.000017,0.000048,0.001147,0.000186,0.093231,False
2020-09-04,0.001333,0.001087,0.000002,0.000010,0.000017,-0.000017,0.000047,0.001146,0.000187,0.093439,False
2020-09-05,0.001332,0.001087,0.000002,0.000010,0.000016,-0.000017,0.000047,0.001146,0.000186,0.093192,False
2020-09-06,0.001331,0.001087,0.000002,0.000010,0.000016,-0.000018,0.000047,0.001145,0.000186,0.092957,False
2020-09-07,0.001330,0.001087,0.000003,0.000010,0.000016,-0.000018,0.000047,0.001145,0.000185,0.092736,False
2020-09-08,0.001329,0.001087,0.000003,0.000009,0.000016,-0.000018,0.000047,0.001144,0.000185,0.092529,False
2020-09-09,0.001328,0.001087,0.000003,0.000009,0.000015,-0.000018,0.000047,0.001144,0.000185,0.092337,False
2020-09-10,0.001327,0.001087,0.000004,0.000009,0.000015,-0.000019,0.000046,0.001143,0.000184,0.092159,False
2020-09-11,0.001326,0.001087,0.000004,0.000009,0.000015,-0.000019,0.000046,0.001142,0.000184,0.091998,False
2020-09-12,0.001326,0.001087,0.000004,0.000008,0.000015,-0.000019,0.000046,0.001142,0.000185,0.092320,False
2020-09-13,0.001326,0.001088,0.000005,0.000008,0.000015,-0.000019,0.000046,0.001141,0.000185,0.092658,False
2020-09-14,0.001326,0.001088,0.000005,0.000008,0.000014,-0.000020,0.000046,0.001140,0.000186,0.093013,False
2020-09-15,0.001326,0.001088,0.000005,0.000007,0.000014,-0.000020,0.000046,0.001140,0.000187,0.093386,False
2020-09-16,0.001326,0.001088,0.000005,0.000007,0.000014,-0.000020,0.000045,0.001139,0.000188,0.093776,False
2020-09-17,0.001326,0.001088,0.000005,0.000007,0.000014,-0.000020,0.000045,0.001138,0.000188,0.094183,False
2020-09-18,0.001326,0.001088,0.000005,0.000006,0.000013,-0.000021,0.000045,0.001137,0.000189,0.094609,False
2020-09-19,,0.001088,0.000006,0.000006,0.000013,-0.000021,0.000045,0.001136,,,False
2020-09-20,,0.001088,0.000006,0.000005,0.000013,-0.000021,0.000045,0.001135,,,False
2020-09-21,,0.001088,0.000006,0.000005,0.000012,-0.000021,0.000045,0.001134,,,False
2020-09-22,,0.001088,0.000006,0.000005,0.000012,-0.000022,0.000044,0.001133,,,False
2020-09-23,,0.001088,0.000006,0.000004,0.000012,-0.000022,0.000044,0.001132,,,False
2020-09-24,,0.001088,0.000006,0.000004,0.000012,-0.000022,0.000044,0.001131,,,False
2020-09-25,,0.001088,0.000006,0.000003,0.000011,-0.000022,0.000044,0.001130,,,False
2020-09-26,,0.001088,0.000006,0.000003,0.000011,-0.000023,0.000044,0.001129,,,False
2020-09-27,,0.001088,0.000005,0.000003,0.000011,-0.000023,0.000044,0.001128,,,False
2020-09-28,,0.001088,0.000005,0.000002,0.000011,-0.000023,0.000043,0.001127,,,False
2020-09-29,,0.001089,0.000005,0.000002,0.000010,-0.000023,0.000043,0.001126,,,False
2020-09-30,,0.001089,0.000005,0.000001,0.000010,-0.000023,0.000043,0.001124,,,False
2020-10-01,,0.001089,0.000005,0.000001,0.000010,-0.000024,0.000043,0.001123,,,False
2020-10-02,,0.001089,0.000005,0.000001,0.000009,-0.000024,0.000043,0.001122,,,False
2020-10-03,,0.001089,0.000004,0.000000,0.000009,-0.000024,0.000043,0.001120,,,False
2020-10-04,,0.001089,0.000004,-0.000000,0.000009,-0.000024,0.000042,0.001119,,,False
2020-10-05,,0.001089,0.000004,-0.000001,0.000008,-0.000025,0.000042,0.001118,,,False
2020-10-06,,0.001089,0.000003,-0.000001,0.000008,-0.000025,0.000042,0.001116,,,False
2020-10-07,,0.001089,0.000003,-0.000002,0.000008,-0.000025,0.000042,0.001115,,,False
2020-10-08,,0.001089,0.000003,-0.000002,0.000007,-0.000025,0.000042,0.001114,,,False
2020-10-09,,0.001089,0.000002,-0.000002,0.000007,-0.000025,0.000041,0.001112,,,False
2020-10-10,,0.001089,0.000002,-0.000003,0.000007,-0.000026,0.000041,0.001111,,,False
2020-10-11,,0.001089,0.000002,-0.000003,0.000006,-0.000026,0.000041,0.001109,,,False
2020-10-12,,0.001089,0.000001,-0.000004,0.000006,-0.000026,0.000041,0.001108,,,False
2020-10-13,,0.001089,0.000001,-0.000004,0.000006,-0.000026,0.000041,0.001106,,,False
2020-10-14,,0.001089,0.000001,-0.000004,0.000005,-0.000026,0.000041,0.001105,,,False
2020-10-15,,0.001089,0.000000,-0.000005,0.000005,-0.000027,0.000040,0.001104,,,False
2020-10-16,,0.001090,-0.000000,-0.000005,0.000005,-0.000027,0.000040,0.001102,,,False
2020-10-17,,0.001090,-0.000001,-0.000006,0.000004,-0.000027,0.000040,0.001101,,,False
2020-10-18,,0.001090,-0.000001,-0.000006,0.000004,-0.000027,0.000040,0.001099,,,False
2020-10-19,,0.001090,-0.000001,-0.000006,0.000004,-0.000027,0.000040,0.001098,,,False
2020-10-20,,0.001090,-0.000002,-0.000007,0.000003,-0.000028,0.000040,0.001097,,,False
2020-10-21,,0.001090,-0.000002,-0.000007,0.000003,-0.000028,0.000039,0.001095,,,False
2020-10-22,,0.001090,-0.000003,-0.000007,0.000003,-0.000028,0.000039,0.001094,,,False
2020-10-23,,0.001090,-0.000003,-0.000008,0.000002,-0.000028,0.000039,0.001092,,,False
2020-10-24,,0.001090,-0.000003,-0.000008,0.000002,-0.000028,0.000039,0.001091,,,False
2020-10-25,,0.001090,-0.000004,-0.000008,0.000002,-0.000029,0.000039,0.001090,,,False
2020-10-26,,0.001090,-0.000004,-0.000009,0.000001,-0.000029,0.000038,0.001089,,,False
2020-10-27,,0.001090,-0.000004,-0.000009,0.000001,-0.000029,0.000038,0.001087,,,False
2020-10-28,0.001276,0.001090,-0.000004,-0.000009,0.000001,-0.000029,0.000038,0.001086,0.000190,0.094887,False
2020-10-29,0.001276,0.001090,-0.000005,-0.000010,0.000000,-0.000029,0.000038,0.001085,0.000191,0.095463,False
2020-10-30,0.001276,0.001090,-0.000005,-0.000010,-0.000000,-0.000029,0.000038,0.001084,0.000192,0.096023,False
2020-10-31,0.001276,0.001090,-0.000005,-0.000010,-0.000000,-0.000030,0.000038,0.001083,0.000193,0.096563,False
2020-11-01,0.001276,0.001090,-0.000005,-0.000010,-0.000001,-0.000030,0.000037,0.001082,0.000194,0.097085,False
2020-11-02,0.001276,0.001091,-0.000005,-0.000011,-0.000001,-0.000030,0.000037,0.001081,0.000195,0.097587,False
2020-11-03,0.001276,0.001091,-0.000005,-0.000011,-0.000001,-0.000030,0.000037,0.001080,0.000196,0.098070,False
2020-11-04,0.001276,0.001091,-0.000006,-0.000011,-0.000002,-0.000030,0.000037,0.001079,0.000197,0.098531,False
2020-11-05,0.001038,0.001091,-0.000006,-0.000011,-0.000002,-0.000030,0.000037,0.001078,-0.000040,-0.020028,False
2020-11-06,0.001048,0.001091,-0.000006,-0.000011,-0.000002,-0.000030,0.000036,0.001077,-0.000029,-0.014609,False
2020-11-07,0.001042,0.001091,-0.000006,-0.000011,-0.000003,-0.000031,0.000036,0.001076,-0.000034,-0.017212,False
2020-11-08,0.001025,0.001091,-0.000006,-0.000012,-0.000003,-0.000031,0.000036,0.001076,-0.000051,-0.025336,False
2020-11-09,0.001034,0.001091,-0.000006,-0.000012,-0.000004,-0.000031,0.000036,0.001075,-0.000041,-0.020482,False
2020-11-10,0.001053,0.001091,-0.000006,-0.000012,-0.000004,-0.000031,0.000036,0.001074,-0.000021,-0.010651,False
2020-11-11,0.001057,0.001091,-0.000006,-0.000012,-0.000004,-0.000031,0.000036,0.001074,-0.000017,-0.008341,False
2020-11-12,0.001074,0.001091,-0.000005,-0.000012,-0.000005,-0.000031,0.000035,0.001073,0.000001,0.000447,False
2020-11-13,0.001078,0.001091,-0.000005,-0.000012,-0.000005,-0.000031,0.000035,0.001073,0.000005,0.002713,False
2020-11-14,0.001037,0.001091,-0.000005,-0.000012,-0.000005,-0.000032,0.000035,0.001072,-0.000035,-0.017543,False
2020-11-15,0.001053,0.001091,-0.000005,-0.000012,-0.000006,-0.000032,0.000035,0.001072,-0.000019,-0.009319,False
2020-11-16,0.001069,0.001091,-0.000005,-0.000012,-0.000006,-0.000032,0.000035,0.001071,-0.000002,-0.001117,False
2020-11-17,0.001085,0.001091,-0.000005,-0.000012,-0.000006,-0.000032,0.000034,0.001071,0.000014,0.007065,False
2020-11-18,0.001101,0.001091,-0.000004,-0.000012,-0.000007,-0.000032,0.000034,0.001071,0.000030,0.015227,False
2020-11-19,0.001117,0.001092,-0.000004,-0.000012,-0.000007,-0.000032,0.000034,0.001070,0.000047,0.023369,False
2020-11-20,0.001133,0.001092,-0.000004,-0.000012,-0.000007,-0.000032,0.000034,0.001070,0.000063,0.031493,False
2020-11-21,0.001149,0.001092,-0.000003,-0.000012,-0.000008,-0.000032,0.000034,0.001070,0.000079,0.039599,False
2020-11-22,0.001181,0.001092,-0.000003,-0.000012,-0.000008,-0.000032,0.000034,0.001070,0.000111,0.055687,False
2020-11-23,0.001181,0.001092,-0.000003,-0.000012,-0.000008,-0.000033,0.000033,0.001069,0.000112,0.055758,False
2020-11-24,0.001079,0.001092,-0.000002,-0.000012,-0.000008,-0.000033,0.000033,0.001069,0.000010,0.004813,False
2020-11-25,0.001001,0.001092,-0.000002,-0.000012,-0.000009,-0.000033,0.000033,0.001069,-0.000068,-0.034146,False
2020-11-26,0.001045,0.001092,-0.000002,-0.000012,-0.000009,-0.000033,0.000033,0.001069,-0.000024,-0.012120,False
2020-11-27,0.001009,0.001092,-0.000001,-0.000012,-0.000009,-0.000033,0.000033,0.001069,-0.000060,-0.030108,False
2020-11-28,0.001042,0.001092,-0.000001,-0.000012,-0.000010,-0.000033,0.000032,0.001069,-0.000027,-0.013608,False
2020-11-29,0.001058,0.001092,-0.000000,-0.000011,-0.000010,-0.000033,0.000032,0.001069,-0.000011,-0.005619,False
2020-11-30,0.001035,0.001092,-0.000000,-0.000011,-0.000010,-0.000033,0.000032,0.001069,-0.000034,-0.017141,False
2020-12-01,0.001015,0.001092,0.000000,-0.000011,-0.000011,-0.000033,0.000032,0.001069,-0.000054,-0.027172,False
2020-12-02,0.001022,0.001092,0.000001,-0.000011,-0.000011,-0.000033,0.000032,0.001069,-0.000047,-0.023712,False
2020-12-03,0.001047,0.001092,0.000001,-0.000011,-0.000011,-0.000033,0.000031,0.001070,-0.000023,-0.011259,False
2020-12-04,0.001045,0.001092,0.000002,-0.000011,-0.000011,-0.000034,0.000031,0.001070,-0.000025,-0.012313,False
2020-12-05,0.001031,0.001092,0.000002,-0.000010,-0.000012,-0.000034,0.000031,0.001070,-0.000039,-0.019373,False
2020-12-06,0.001006,0.001093,0.000002,-0.000010,-0.000012,-0.000034,0.000031,0.001070,-0.000064,-0.031937,False
2020-12-07,0.001013,0.001093,0.000003,-0.000010,-0.000012,-0.000034,0.000031,0.001070,-0.000057,-0.028505,False
2020-12-08,0.001016,0.001093,0.000003,-0.000010,-0.000013,-0.000034,0.000030,0.001070,-0.000054,-0.027076,False
2020-12-09,0.001026,0.001093,0.000003,-0.000009,-0.000013,-0.000034,0.000030,0.001070,-0.000044,-0.022148,False
2020-12-10,0.001012,0.001093,0.000004,-0.000009,-0.000013,-0.000034,0.000030,0.001070,-0.000058,-0.029221,False
2020-12-11,0.001012,0.001093,0.000004,-0.000009,-0.000013,-0.000034,0.000030,0.001071,-0.000059,-0.029295,False
2020-12-12,0.001039,0.001093,0.000004,-0.000008,-0.000014,-0.000034,0.000030,0.001071,-0.000032,-0.015867,False
2020-12-13,0.001007,0.001093,0.000004,-0.000008,-0.000014,-0.000034,0.000030,0.001071,-0.000064,-0.031938,False
2020-12-14,0.001028,0.001093,0.000005,-0.000008,-0.000014,-0.000034,0.000029,0.001071,-0.000043,-0.021507,False
2020-12-15,0.001020,0.001093,0.000005,-0.000007,-0.000014,-0.000034,0.000029,0.001071,-0.000051,-0.025572,False
2020-12-16,0.001029,0.001093,0.000005,-0.000007,-0.000015,-0.000034,0.000029,0.001071,-0.000042,-0.021134,False
2020-12-17,0.001001,0.001093,0.000005,-0.000007,-0.000015,-0.000034,0.000029,0.001071,-0.000070,-0.035191,False
2020-12-18,0.001027,0.001093,0.000005,-0.000006,-0.000015,-0.000034,0.000029,0.001071,-0.000044,-0.022243,False
2020-12-19,0.001033,0.001093,0.000006,-0.000006,-0.000015,-0.000034,0.000028,0.001072,-0.000039,-0.019290,False
2020-12-20,0.001008,0.001093,0.000006,-0.000006,-0.000016,-0.000034,0.000028,0.001072,-0.000064,-0.031831,False
2020-12-21,0.001008,0.001093,0.000006,-0.000005,-0.000016,-0.000034,0.000028,0.001072,-0.000064,-0.031866,False
2020-12-22,0.000995,0.001094,0.000006,-0.000005,-0.000016,-0.000034,0.000028,0.001072,-0.000077,-0.038393,False
2020-12-23,0.001050,0.001094,0.000006,-0.000004,-0.000016,-0.000034,0.000028,0.001072,-0.000022,-0.010914,False
2020-12-24,0.001031,0.001094,0.000006,-0.000004,-0.000016,-0.000034,0.000027,0.001072,-0.000041,-0.020428,False
2020-12-25,0.001005,0.001094,0.000006,-0.000004,-0.000017,-0.000035,0.000027,0.001072,-0.000067,-0.033434,False
2020-12-26,0.000985,0.001094,0.000006,-0.000003,-0.000017,-0.000035,0.000027,0.001072,-0.000087,-0.043433,False
2020-12-27,0.001025,0.001094,0.000006,-0.000003,-0.000017,-0.000035,0.000027,0.001072,-0.000047,-0.023424,False
2020-12-28,0.001000,0.001094,0.000005,-0.000002,-0.000017,-0.000035,0.000027,0.001072,-0.000072,-0.035908,False
2020-12-29,0.000983,0.001094,0.000005,-0.000002,-0.000017,-0.000035,0.000026,0.001072,-0.000089,-0.044384,False
2020-12-30,0.001017,0.001094,0.000005,-0.000002,-0.000018,-0.000035,0.000026,0.001072,-0.000055,-0.027353,False
2020-12-31,0.000982,0.001094,0.000005,-0.000001,-0.000018,-0.000035,0.000026,0.001072,-0.000090,-0.044815,False
2021-01-01,0.000998,0.001094,0.000005,-0.000001,-0.000018,-0.000035,0.000026,0.001072,-0.000074,-0.036769,False
2021-01-02,0.000981,0.001094,0.000004,-0.000000,-0.000018,-0.000035,0.000026,0.001071,-0.000090,-0.045217,False
2021-01-03,0.000990,0.001094,0.000004,0.000000,-0.000018,-0.000035,0.000026,0.001071,-0.000081,-0.040659,False
2021-01-04,0.000987,0.001094,0.000004,0.000001,-0.000018,-0.000035,0.000025,0.001071,-0.000084,-0.042094,False
2021-01-05,0.000990,0.001094,0.000004,0.000001,-0.000018,-0.000035,0.000025,0.001071,-0.000081,-0.040525,False
2021-01-06,0.000983,0.001094,0.000003,0.000001,-0.000019,-0.000034,0.000025,0.001071,-0.000088,-0.043950,False
2021-01-07,0.001017,0.001094,0.000003,0.000002,-0.000019,-0.000034,0.000025,0.001071,-0.000054,-0.026870,False
2021-01-08,0.001000,0.001095,0.000003,0.000002,-0.000019,-0.000034,0.000025,0.001071,-0.000071,-0.035287,False
2021-01-09,0.000985,0.001095,0.000002,0.000003,-0.000019,-0.000034,0.000024,0.001070,-0.000085,-0.042700,False
2021-01-10,0.000983,0.001095,0.000002,0.000003,-0.000019,-0.000034,0.000024,0.001070,-0.000087,-0.043610,False
2021-01-11,0.000994,0.001095,0.000001,0.000003,-0.000019,-0.000034,0.000024,0.001070,-0.000076,-0.038019,False
2021-01-12,0.000991,0.001095,0.000001,0.000004,-0.000019,-0.000034,0.000024,0.001070,-0.000079,-0.039426,False
2021-01-13,0.000970,0.001095,0.000001,0.000004,-0.000019,-0.000034,0.000024,0.001070,-0.000100,-0.049832,False
2021-01-14,0.001025,0.001095,0.000000,0.000005,-0.000020,-0.000034,0.000023,0.001069,-0.000044,-0.022238,False
2021-01-15,0.000991,0.001095,-0.000000,0.000005,-0.000020,-0.000034,0.000023,0.001069,-0.000078,-0.039145,False
2021-01-16,0.000986,0.001095,-0.000000,0.000005,-0.000020,-0.000034,0.000023,0.001069,-0.000083,-0.041553,False
2021-01-17,0.001006,0.001095,-0.000001,0.000006,-0.000020,-0.000034,0.000023,0.001069,-0.000063,-0.031463,False
2021-01-18,0.000980,0.001095,-0.000001,0.000006,-0.000020,-0.000034,0.000023,0.001069,-0.000089,-0.044376,False
2021-01-19,0.000968,0.001095,-0.000002,0.000007,-0.000020,-0.000034,0.000022,0.001069,-0.000101,-0.050292,False
2021-01-20,0.001054,0.001095,-0.000002,0.000007,-0.000020,-0.000034,0.000022,0.001068,-0.000014,-0.007213,False
2021-01-21,0.001001,0.001095,-0.000002,0.000007,-0.000020,-0.000034,0.000022,0.001068,-0.000067,-0.033639,False
2021-01-22,0.001009,0.001095,-0.000003,0.000008,-0.000020,-0.000034,0.000022,0.001068,-0.000059,-0.029570,False
2021-01-23,0.000979,0.001095,-0.000003,0.000008,-0.000020,-0.000034,0.000022,0.001068,-0.000089,-0.044507,False
2021-01-24,0.000991,0.001095,-0.000003,0.000008,-0.000020,-0.000034,0.000021,0.001068,-0.000077,-0.038451,False
2021-01-25,0.001008,0.001096,-0.000004,0.000009,-0.000020,-0.000034,0.000021,0.001068,-0.000060,-0.029903,False
2021-01-26,0.001002,0.001096,-0.000004,0.000009,-0.000020,-0.000034,0.000021,0.001068,-0.000066,-0.032862,False
2021-01-27,0.001000,0.001096,-0.000004,0.000009,-0.000020,-0.000034,0.000021,0.001068,-0.000068,-0.033830,False
2021-01-28,0.001007,0.001096,-0.000005,0.000009,-0.000020,-0.000033,0.000021,0.001068,-0.000061,-0.030307,False
2021-01-29,0.000993,0.001096,-0.000005,0.000010,-0.000020,-0.000033,0.000020,0.001068,-0.000075,-0.037294,False
2021-01-30,0.000987,0.001096,-0.000005,0.000010,-0.000020,-0.000033,0.000020,0.001068,-0.000081,-0.040290,False
2021-01-31,0.000976,0.001096,-0.000005,0.000010,-0.000020,-0.000033,0.000020,0.001068,-0.000092,-0.045796,False
2021-02-01,0.000984,0.001096,-0.000005,0.000010,-0.000020,-0.000033,0.000020,0.001068,-0.000084,-0.041813,False
2021-02-02,0.001012,0.001096,-0.000005,0.000011,-0.000020,-0.000033,0.000020,0.001068,-0.000056,-0.027840,False
2021-02-03,0.000980,0.001096,-0.000006,0.000011,-0.000020,-0.000033,0.000019,0.001068,-0.000088,-0.043878,False
2021-02-04,0.001000,0.001096,-0.000006,0.000011,-0.000020,-0.000033,0.000019,0.001068,-0.000068,-0.033928,False
2021-02-05,0.001047,0.001096,-0.000006,0.000011,-0.000020,-0.000033,0.000019,0.001068,-0.000021,-0.010488,False
2021-02-06,0.001018,0.001096,-0.000006,0.000011,-0.000020,-0.000033,0.000019,0.001068,-0.000050,-0.025059,False
2021-02-07,0.001003,0.001096,-0.000006,0.000012,-0.000020,-0.000033,0.000019,0.001068,-0.000065,-0.032642,False
2021-02-08,0.001000,0.001096,-0.000006,0.000012,-0.000020,-0.000032,0.000018,0.001068,-0.000068,-0.034235,False
2021-02-09,0.001010,0.001096,-0.000006,0.000012,-0.000020,-0.000032,0.000018,0.001069,-0.000059,-0.029339,False
2021-02-10,0.000997,0.001096,-0.000006,0.000012,-0.000020,-0.000032,0.000018,0.001069,-0.000072,-0.035954,False
2021-02-11,0.000984,0.001097,-0.000005,0.000012,-0.000020,-0.000032,0.000018,0.001069,-0.000085,-0.042579,False
2021-02-12,0.000971,0.001097,-0.000005,0.000012,-0.000020,-0.000032,0.000018,0.001069,-0.000098,-0.049214,False
2021-02-13,0.000992,0.001097,-0.000005,0.000012,-0.000020,-0.000032,0.000017,0.001070,-0.000078,-0.038859,False
2021-02-14,0.000973,0.001097,-0.000005,0.000012,-0.000019,-0.000032,0.000017,0.001070,-0.000097,-0.048513,False
2021-02-15,0.000992,0.001097,-0.000005,0.000012,-0.000019,-0.000032,0.000017,0.001070,-0.000078,-0.039176,False
2021-02-16,0.000974,0.001097,-0.000005,0.000012,-0.000019,-0.000031,0.000017,0.001071,-0.000097,-0.048347,False
2021-02-17,0.000977,0.001097,-0.000004,0.000012,-0.000019,-0.000031,0.000017,0.001071,-0.000094,-0.047025,False
2021-02-18,0.000984,0.001097,-0.000004,0.000012,-0.000019,-0.000031,0.000016,0.001071,-0.000088,-0.043811,False
2021-02-19,0.000991,0.001097,-0.000004,0.000012,-0.000019,-0.000031,0.000016,0.001072,-0.000081,-0.040603,False
2021-02-20,0.000997,0.001097,-0.000003,0.000012,-0.000019,-0.000031,0.000016,0.001072,-0.000075,-0.037400,False
2021-02-21,0.001004,0.001097,-0.000003,0.000012,-0.000019,-0.000031,0.000016,0.001073,-0.000068,-0.034203,False
2021-02-22,0.001011,0.001097,-0.000003,0.000012,-0.000019,-0.000031,0.000016,0.001073,-0.000062,-0.031010,False
2021-02-23,0.001018,0.001097,-0.000002,0.000012,-0.000018,-0.000030,0.000015,0.001073,-0.000056,-0.027820,False
2021-02-24,0.001025,0.001097,-0.000002,0.000012,-0.000018,-0.000030,0.000015,0.001074,-0.000049,-0.024633,False
2021-02-25,0.001045,0.001097,-0.000002,0.000012,-0.000018,-0.000030,0.000015,0.001074,-0.000029,-0.014648,False
2021-02-26,0.001045,0.001097,-0.000001,0.000012,-0.000018,-0.000030,0.000015,0.001075,-0.000030,-0.014863,False
2021-02-27,0.001045,0.001097,-0.000001,0.000012,-0.000018,-0.000030,0.000015,0.001075,-0.000030,-0.015079,False
2021-02-28,0.001008,0.001098,-0.000001,0.000012,-0.000018,-0.000030,0.000014,0.001076,-0.000068,-0.033793,False
2021-03-01,0.000996,0.001098,-0.000000,0.000011,-0.000017,-0.000030,0.000014,0.001076,-0.000080,-0.040006,False
2021-03-02,0.000997,0.001098,0.000000,0.000011,-0.000017,-0.000029,0.000014,0.001076,-0.000079,-0.039717,False
2021-03-03,0.000988,0.001098,0.000001,0.000011,-0.000017,-0.000029,0.000014,0.001077,-0.000089,-0.044424,False
2021-03-04,0.000959,0.001098,0.000001,0.000011,-0.000017,-0.000029,0.000014,0.001077,-0.000118,-0.059127,False
2021-03-05,0.000993,0.001098,0.000001,0.000011,-0.000017,-0.000029,0.000013,0.001078,-0.000085,-0.042324,False
2021-03-06,0.000985,0.001098,0.000002,0.000010,-0.000017,-0.000029,0.000013,0.001078,-0.000093,-0.046516,False
2021-03-07,0.001005,0.001098,0.000002,0.000010,-0.000016,-0.000029,0.000013,0.001078,-0.000073,-0.036701,False
2021-03-08,0.001033,0.001098,0.000002,0.000010,-0.000016,-0.000028,0.000013,0.001079,-0.000046,-0.022878,False
2021-03-09,0.000983,0.001098,0.000003,0.000010,-0.000016,-0.000028,0.000013,0.001079,-0.000096,-0.048047,False
2021-03-10,0.000992,0.001098,0.000003,0.000009,-0.000016,-0.000028,0.000012,0.001079,-0.000087,-0.043707,False
2021-03-11,0.001001,0.001098,0.000004,0.000009,-0.000015,-0.000028,0.000012,0.001080,-0.000079,-0.039358,False
2021-03-12,0.001010,0.001098,0.000004,0.000009,-0.000015,-0.000028,0.000012,0.001080,-0.000070,-0.034998,False
2021-03-13,0.001028,0.001098,0.000004,0.000008,-0.000015,-0.000027,0.000012,0.001080,-0.000052,-0.026127,False
2021-03-14,0.001064,0.001098,0.000004,0.000008,-0.000015,-0.000027,0.000012,0.001080,-0.000016,-0.008045,False
2021-03-15,0.001101,0.001098,0.000005,0.000008,-0.000015,-0.000027,0.000011,0.001081,0.000020,0.010049,False
2021-03-16,0.001137,0.001099,0.000005,0.000008,-0.000014,-0.000027,0.000011,0.001081,0.000056,0.028155,False
2021-03-17,0.001174,0.001099,0.000005,0.000007,-0.000014,-0.000027,0.000011,0.001081,0.000093,0.046275,False
2021-03-18,0.001210,0.001099,0.000005,0.000007,-0.000014,-0.000026,0.000011,0.001081,0.000129,0.064407,False
2021-03-19,0.001009,0.001099,0.000005,0.000006,-0.000014,-0.000026,0.000011,0.001081,-0.000072,-0.036148,False
2021-03-20,0.001007,0.001099,0.000005,0.000006,-0.000013,-0.000026,0.000010,0.001081,-0.000074,-0.037189,False
2021-03-21,0.001005,0.001099,0.000006,0.000006,-0.000013,-0.000026,0.000010,0.001081,-0.000076,-0.038216,False
2021-03-22,0.000981,0.001099,0.000006,0.000005,-0.000013,-0.000026,0.000010,0.001081,-0.000100,-0.050230,False
2021-03-23,0.001007,0.001099,0.000006,0.000005,-0.000012,-0.000025,0.000010,0.001081,-0.000074,-0.037230,False
2021-03-24,0.001052,0.001099,0.000006,0.000005,-0.000012,-0.000025,0.000010,0.001081,-0.000029,-0.014716,False
2021-03-25,0.000973,0.001099,0.000006,0.000004,-0.000012,-0.000025,0.000009,0.001081,-0.000108,-0.054189,False
2021-03-26,0.000990,0.001099,0.000006,0.000004,-0.000012,-0.000025,0.000009,0.001081,-0.000091,-0.045648,False
2021-03-27,0.000970,0.001099,0.000006,0.000003,-0.000011,-0.000025,0.000009,0.001081,-0.000111,-0.055595,False
2021-03-28,0.000965,0.001099,0.000006,0.000003,-0.000011,-0.000024,0.000009,0.001081,-0.000116,-0.058029,False
2021-03-29,0.000980,0.001099,0.000005,0.000003,-0.000011,-0.000024,0.000009,0.001081,-0.000101,-0.050450,False
2021-03-30,0.001013,0.001099,0.000005,0.000002,-0.000010,-0.000024,0.000008,0.001081,-0.000068,-0.033860,False
2021-03-31,0.001001,0.001099,0.000005,0.000002,-0.000010,-0.000024,0.000008,0.001081,-0.000080,-0.039758,False
2021-04-01,0.001042,0.001099,0.000005,0.000001,-0.000010,-0.000023,0.000008,0.001080,-0.000038,-0.019146,False
2021-04-02,0.000997,0.001100,0.000005,0.000001,-0.000010,-0.000023,0.000008,0.001080,-0.000083,-0.041524,False
2021-04-03,0.001001,0.001100,0.000004,0.000000,-0.000009,-0.000023,0.000008,0.001080,-0.000079,-0.039392,False
2021-04-04,0.001028,0.001100,0.000004,-0.000000,-0.000009,-0.000023,0.000007,0.001080,-0.000052,-0.025751,False
2021-04-05,0.001002,0.001100,0.000004,-0.000000,-0.000009,-0.000023,0.000007,0.001079,-0.000077,-0.038603,False
2021-04-06,0.001023,0.001100,0.000004,-0.000001,-0.000008,-0.000022,0.000007,0.001079,-0.000056,-0.027948,False
2021-04-07,0.000976,0.001100,0.000003,-0.000001,-0.000008,-0.000022,0.000007,0.001079,-0.000103,-0.051287,False
2021-04-08,0.001037,0.001100,0.000003,-0.000002,-0.000008,-0.000022,0.000007,0.001078,-0.000041,-0.020620,False
