date,dU,dU_trend,dU_0.25yr,dU_0.5yr,dU_1yr,dU_3.2yr,dU_4.75yr,dU_9.14yr,dU_jump,dU_exp,dU_model,dU_noise,dU_wtest,flagged
2010-06-27,-0.148565,-0.177904,0.001711,0.002929,-0.002991,0.006624,0.006160,0.006420,0.000000,0.000000,-0.157050,0.008485,0.737834,False
2010-06-28,-0.148889,-0.178024,0.001765,0.003073,-0.002951,0.006644,0.006158,0.006420,0.000000,0.000000,-0.156914,0.008025,0.697808,False
2010-06-29,-0.158351,-0.178144,0.001811,0.003213,-0.002911,0.006664,0.006156,0.006421,0.000000,0.000000,-0.156789,-0.001562,-0.135833,False
2010-06-30,-0.157827,-0.178263,0.001848,0.003350,-0.002870,0.006684,0.006154,0.006422,0.000000,0.000000,-0.156676,-0.001151,-0.100090,False
2010-07-01,-0.157303,-0.178383,0.001877,0.003482,-0.002828,0.006704,0.006152,0.006422,0.000000,0.000000,-0.156575,-0.000728,-0.063288,False
2010-07-02,-0.156779,-0.178503,0.001896,0.003610,-0.002785,0.006723,0.006149,0.006423,0.000000,0.000000,-0.156487,-0.000292,-0.025401,False
2010-07-03,-0.156255,-0.178623,0.001907,0.003734,-0.002742,0.006742,0.006147,0.006424,0.000000,0.000000,-0.156411,0.000156,0.013594,False
2010-07-04,-0.155731,-0.178743,0.001908,0.003854,-0.002697,0.006762,0.006144,0.006424,0.000000,0.000000,-0.156348,0.000618,0.053715,False
2010-07-05,-0.155206,-0.178863,0.001901,0.003969,-0.002652,0.006780,0.006142,0.006425,0.000000,0.000000,-0.156299,0.001092,0.094976,False
2010-07-06,-0.154682,-0.178982,0.001884,0.004079,-0.002606,0.006799,0.006139,0.006425,0.000000,0.000000,-0.156262,0.001580,0.137387,False
2010-07-07,-0.152586,-0.179102,0.001859,0.004184,-0.002560,0.006817,0.006136,0.006426,0.000000,0.000000,-0.156239,0.003653,0.317673,False
2010-07-08,-0.152586,-0.179222,0.001824,0.004285,-0.002512,0.006836,0.006134,0.006426,0.000000,0.000000,-0.156229,0.003643,0.316824,False
2010-07-09,-0.152586,-0.179342,0.001781,0.004380,-0.002464,0.006854,0.006131,0.006427,0.000000,0.000000,-0.156233,0.003647,0.317130,False
2010-07-10,-0.152586,-0.179462,0.001730,0.004470,-0.002415,0.006872,0.006128,0.006427,0.000000,0.000000,-0.156250,0.003664,0.318585,False
2010-07-11,-0.150468,-0.179581,0.001670,0.004555,-0.002365,0.006889,0.006125,0.006428,0.000000,0.000000,-0.156280,0.005812,0.505350,False
2010-07-12,-0.150694,-0.179701,0.001603,0.004635,-0.002315,0.006907,0.006122,0.006428,0.000000,0.000000,-0.156322,0.005628,0.489414,False
2010-07-13,-0.149933,-0.179821,0.001528,0.004709,-0.002264,0.006924,0.006118,0.006428,0.000000,0.000000,-0.156378,0.006445,0.560408,False
2010-07-14,-0.158721,-0.179941,0.001445,0.004777,-0.002212,0.006941,0.006115,0.006429,0.000000,0.000000,-0.156446,-0.002275,-0.197863,False
2010-07-15,-0.158633,-0.180061,0.001356,0.004840,-0.002159,0.006958,0.006112,0.006429,0.000000,0.000000,-0.156526,-0.002107,-0.183250,False
2010-07-16,-0.166184,-0.180181,0.001261,0.004897,-0.002106,0.006974,0.006108,0.006429,0.000000,0.000000,-0.156617,-0.009567,-0.831870,False
2010-07-17,-0.168644,-0.180300,0.001159,0.004948,-0.002053,0.006991,0.006105,0.006429,0.000000,0.000000,-0.156721,-0.011923,-1.036797,False
2010-07-18,-0.156994,-0.180420,0.001052,0.004993,-0.001998,0.007007,0.006101,0.006430,0.000000,0.000000,-0.156835,-0.000159,-0.013806,False
2010-07-19,-0.171796,-0.180540,0.000940,0.005033,-0.001944,0.007023,0.006097,0.006430,0.000000,0.000000,-0.156960,-0.014836,-1.290067,False
2010-07-20,-0.166056,-0.180660,0.000823,0.005066,-0.001888,0.007039,0.006094,0.006430,0.000000,0.000000,-0.157095,-0.008961,-0.779183,False
2010-07-21,-0.150523,-0.180780,0.000703,0.005094,-0.001832,0.007055,0.006090,0.006430,0.000000,0.000000,-0.157240,0.006717,0.584105,False
2010-07-22,-0.156035,-0.180899,0.000579,0.005115,-0.001776,0.007070,0.006086,0.006431,0.000000,0.000000,-0.157394,0.001359,0.118187,False
2010-07-23,-0.158894,-0.181019,0.000453,0.005131,-0.001719,0.007085,0.006082,0.006431,0.000000,0.000000,-0.157557,-0.001337,-0.116288,False
2010-07-24,-0.153513,-0.181139,0.000324,0.005140,-0.001661,0.007100,0.006078,0.006431,0.000000,0.000000,-0.157727,0.004214,0.366456,False
2010-07-25,-0.169147,-0.181259,0.000194,0.005143,-0.001603,0.007115,0.006074,0.006431,0.000000,0.000000,-0.157905,-0.011242,-0.977544,False
2010-07-26,-0.162439,-0.181379,0.000063,0.005140,-0.001544,0.007130,0.006069,0.006431,0.000000,0.000000,-0.158090,-0.004349,-0.378165,False
2010-07-27,-0.144337,-0.181499,-0.000069,0.005131,-0.001485,0.007144,0.006065,0.006431,0.000000,0.000000,-0.158281,0.013944,1.212538,False
2010-07-28,-0.168319,-0.181618,-0.000200,0.005116,-0.001426,0.007158,0.006061,0.006431,0.000000,0.000000,-0.158478,-0.009841,-0.855747,False
2010-07-29,-0.164164,-0.181738,-0.000330,0.005095,-0.001366,0.007172,0.006056,0.006431,0.000000,0.000000,-0.158680,-0.005484,-0.476902,False
2010-07-30,-0.160107,-0.181858,-0.000458,0.005068,-0.001306,0.007186,0.006052,0.006431,0.000000,0.000000,-0.158886,-0.001221,-0.106197,False
2010-07-31,-0.167713,-0.181978,-0.000585,0.005035,-0.001245,0.007200,0.006047,0.006431,0.000000,0.000000,-0.159096,-0.008617,-0.749340,False
2010-08-01,-0.168862,-0.182098,-0.000708,0.004995,-0.001184,0.007213,0.006042,0.006431,0.000000,0.000000,-0.159309,-0.009553,-0.830731,False
2010-08-02,-0.163367,-0.182217,-0.000829,0.004950,-0.001123,0.007226,0.006037,0.006431,0.000000,0.000000,-0.159524,-0.003843,-0.334164,False
2010-08-03,-0.163797,-0.182337,-0.000945,0.004899,-0.001061,0.007239,0.006032,0.006431,0.000000,0.000000,-0.159742,-0.004056,-0.352673,False
2010-08-04,-0.164228,-0.182457,-0.001057,0.004843,-0.000999,0.007252,0.006027,0.006431,0.000000,0.000000,-0.159960,-0.004267,-0.371066,False
2010-08-05,-0.164658,-0.182577,-0.001164,0.004780,-0.000937,0.007264,0.006022,0.006430,0.000000,0.000000,-0.160180,-0.004478,-0.389394,False
2010-08-06,-0.165088,-0.182697,-0.001265,0.004712,-0.000874,0.007277,0.006017,0.006430,0.000000,0.000000,-0.160400,-0.004689,-0.407706,False
2010-08-07,-0.165518,-0.182817,-0.001360,0.004638,-0.000811,0.007289,0.006012,0.006430,0.000000,0.000000,-0.160619,-0.004900,-0.426050,False
2010-08-08,-0.165949,-0.182936,-0.001449,0.004559,-0.000748,0.007301,0.006007,0.006430,0.000000,0.000000,-0.160837,-0.005111,-0.444469,False
2010-08-09,-0.166379,-0.183056,-0.001531,0.004474,-0.000685,0.007312,0.006001,0.006430,0.000000,0.000000,-0.161054,-0.005325,-0.463008,False
2010-08-10,-0.158064,-0.183176,-0.001606,0.004384,-0.000621,0.007324,0.005996,0.006429,0.000000,0.000000,-0.161270,0.003206,0.278752,False
2010-08-11,-0.158337,-0.183296,-0.001673,0.004289,-0.000557,0.007335,0.005990,0.006429,0.000000,0.000000,-0.161483,0.003146,0.273531,False
2010-08-12,-0.161315,-0.183416,-0.001732,0.004189,-0.000494,0.007346,0.005985,0.006429,0.000000,0.000000,-0.161693,0.000378,0.032857,False
2010-08-13,-0.164674,-0.183535,-0.001783,0.004084,-0.000430,0.007357,0.005979,0.006428,0.000000,0.000000,-0.161900,-0.002774,-0.241214,False
2010-08-14,-0.155447,-0.183655,-0.001826,0.003974,-0.000365,0.007368,0.005973,0.006428,0.000000,0.000000,-0.162104,0.006657,0.578852,False
2010-08-15,-0.156238,-0.183775,-0.001860,0.003859,-0.000301,0.007378,0.005968,0.006428,0.000000,0.000000,-0.162304,0.006066,0.527506,False
2010-08-16,-0.157028,-0.183895,-0.001885,0.003740,-0.000237,0.007388,0.005962,0.006427,0.000000,0.000000,-0.162500,0.005472,0.475810,False
2010-08-17,-0.157994,-0.184015,-0.001901,0.003616,-0.000172,0.007398,0.005956,0.006427,0.000000,0.000000,-0.162692,0.004698,0.408484,False
2010-08-18,-0.166568,-0.184135,-0.001908,0.003488,-0.000108,0.007408,0.005950,0.006426,0.000000,0.000000,-0.162879,-0.003689,-0.320796,False
2010-08-19,-0.169560,-0.184254,-0.001906,0.003356,-0.000043,0.007417,0.005944,0.006426,0.000000,0.000000,-0.163062,-0.006498,-0.565087,False
2010-08-20,-0.163147,-0.184374,-0.001895,0.003220,0.000021,0.007427,0.005937,0.006425,0.000000,0.000000,-0.163239,0.000092,0.008035,False
2010-08-21,-0.158697,-0.184494,-0.001876,0.003080,0.000086,0.007436,0.005931,0.006425,0.000000,0.000000,-0.163412,0.004715,0.410040,False
2010-08-22,-0.163559,-0.184614,-0.001847,0.002936,0.000150,0.007445,0.005925,0.006424,0.000000,0.000000,-0.163581,0.000022,0.001880,False
2010-08-23,-0.164951,-0.184734,-0.001809,0.002789,0.000215,0.007454,0.005918,0.006424,0.000000,0.000000,-0.163744,-0.001207,-0.104968,False
2010-08-24,-0.157255,-0.184853,-0.001763,0.002639,0.000279,0.007462,0.005912,0.006423,0.000000,0.000000,-0.163902,0.006647,0.578020,False
2010-08-25,-0.154145,-0.184973,-0.001709,0.002485,0.000343,0.007470,0.005905,0.006422,0.000000,0.000000,-0.164056,0.009911,0.861805,False
2010-08-26,-0.159711,-0.185093,-0.001646,0.002329,0.000407,0.007478,0.005898,0.006422,0.000000,0.000000,-0.164205,0.004494,0.390743,False
2010-08-27,-0.175222,-0.185213,-0.001576,0.002169,0.000472,0.007486,0.005892,0.006421,0.000000,0.000000,-0.164349,-0.010873,-0.945501,False
2010-08-28,-0.156597,-0.185333,-0.001498,0.002008,0.000535,0.007494,0.005885,0.006420,0.000000,0.000000,-0.164488,0.007891,0.686217,False
2010-08-29,-0.161073,-0.185453,-0.001413,0.001843,0.000599,0.007501,0.005878,0.006420,0.000000,0.000000,-0.164624,0.003551,0.308782,False
2010-08-30,-0.178076,-0.185572,-0.001321,0.001677,0.000663,0.007508,0.005871,0.006419,0.000000,0.000000,-0.164755,-0.013321,-1.158305,False
2010-08-31,-0.167853,-0.185692,-0.001223,0.001509,0.000726,0.007515,0.005864,0.006418,0.000000,0.000000,-0.164883,-0.002970,-0.258242,False
2010-09-01,-0.159040,-0.185812,-0.001120,0.001339,0.000789,0.007522,0.005857,0.006418,0.000000,0.000000,-0.165007,0.005967,0.518911,False
2010-09-02,-0.164412,-0.185932,-0.001011,0.001167,0.000852,0.007529,0.005849,0.006417,0.000000,0.000000,-0.165129,0.000717,0.062310,False
2010-09-03,-0.156556,-0.186052,-0.000897,0.000994,0.000915,0.007535,0.005842,0.006416,0.000000,0.000000,-0.165247,0.008691,0.755722,False
2010-09-04,-0.167448,-0.186171,-0.000779,0.000819,0.000977,0.007541,0.005835,0.006415,0.000000,0.000000,-0.165363,-0.002085,-0.181341,False
2010-09-05,-0.155420,-0.186291,-0.000657,0.000644,0.001040,0.007547,0.005827,0.006414,0.000000,0.000000,-0.165476,0.010056,0.874455,False
2010-09-06,-0.158084,-0.186411,-0.000532,0.000468,0.001101,0.007552,0.005820,0.006413,0.000000,0.000000,-0.165588,0.007504,0.652536,False
2010-09-07,-0.152466,-0.186531,-0.000405,0.000292,0.001163,0.007558,0.005812,0.006412,0.000000,0.000000,-0.165699,0.013233,1.150675,False
2010-09-08,-0.158851,-0.186651,-0.000275,0.000115,0.001224,0.007563,0.005804,0.006411,0.000000,0.000000,-0.165808,0.006957,0.604997,False
2010-09-09,-0.151199,-0.186771,-0.000145,-0.000062,0.001285,0.007568,0.005797,0.006411,0.000000,0.000000,-0.165918,0.014719,1.279884,False
2010-09-10,-0.150868,-0.186890,-0.000014,-0.000239,0.001345,0.007573,0.005789,0.006410,0.000000,0.000000,-0.166027,0.015159,1.318158,False
2010-09-11,-0.156517,-0.187010,0.000118,-0.000416,0.001405,0.007577,0.005781,0.006409,0.000000,0.000000,-0.166136,0.009619,0.836464,False
2010-09-12,-0.152006,-0.187130,0.000249,-0.000592,0.001465,0.007582,0.005773,0.006407,0.000000,0.000000,-0.166247,0.014241,1.238317,False
2010-09-13,-0.164866,-0.187250,0.000378,-0.000768,0.001524,0.007586,0.005765,0.006406,0.000000,0.000000,-0.166358,0.001492,0.129756,False
2010-09-14,-0.159072,-0.187370,0.000506,-0.000942,0.001583,0.007590,0.005757,0.006405,0.000000,0.000000,-0.166471,0.007399,0.643425,False
2010-09-15,-0.159187,-0.187489,0.000631,-0.001116,0.001641,0.007593,0.005748,0.006404,0.000000,0.000000,-0.166587,0.007400,0.643448,False
2010-09-16,-0.156214,-0.187609,0.000754,-0.001288,0.001699,0.007597,0.005740,0.006403,0.000000,0.000000,-0.166704,0.010490,0.912208,False
2010-09-17,-0.153495,-0.187729,0.000873,-0.001459,0.001756,0.007600,0.005732,0.006402,0.000000,0.000000,-0.166825,0.013330,1.159130,False
2010-09-18,-0.140076,-0.187849,0.000987,-0.001627,0.001813,0.007603,0.005723,0.006401,0.000000,0.000000,-0.166949,0.026873,2.336770,False
2010-09-19,-0.155388,-0.187969,0.001098,-0.001794,0.001869,0.007606,0.005715,0.006400,0.000000,0.000000,-0.167076,0.011688,1.016375,False
2010-09-20,-0.169441,-0.188088,0.001202,-0.001959,0.001925,0.007609,0.005706,0.006398,0.000000,0.000000,-0.167208,-0.002233,-0.194199,False
2010-09-21,-0.158489,-0.188208,0.001302,-0.002122,0.001980,0.007611,0.005697,0.006397,0.000000,0.000000,-0.167343,0.008854,0.769947,False
2010-09-22,-0.160405,-0.188328,0.001394,-0.002282,0.002034,0.007613,0.005689,0.006396,0.000000,0.000000,-0.167484,0.007079,0.615532,False
2010-09-23,-0.159025,-0.188448,0.001481,-0.002439,0.002088,0.007615,0.005680,0.006395,0.000000,0.000000,-0.167629,0.008604,0.748145,False
2010-09-24,-0.159892,-0.188568,0.001560,-0.002594,0.002141,0.007617,0.005671,0.006393,0.000000,0.000000,-0.167779,0.007887,0.685807,False
2010-09-25,-0.168491,-0.188688,0.001632,-0.002745,0.002194,0.007618,0.005662,0.006392,0.000000,0.000000,-0.167934,-0.000557,-0.048420,False
2010-09-26,-0.158885,-0.188807,0.001696,-0.002893,0.002246,0.007619,0.005653,0.006391,0.000000,0.000000,-0.168095,0.009210,0.800871,False
2010-09-27,-0.164015,-0.188927,0.001753,-0.003038,0.002297,0.007620,0.005644,0.006389,0.000000,0.000000,-0.168261,0.004246,0.369256,False
2010-09-28,-0.167981,-0.189047,0.001800,-0.003179,0.002348,0.007621,0.005635,0.006388,0.000000,0.000000,-0.168434,0.000453,0.039355,False
2010-09-29,-0.153393,-0.189167,0.001840,-0.003316,0.002398,0.007622,0.005625,0.006387,0.000000,0.000000,-0.168611,0.015218,1.323348,False
2010-09-30,-0.164271,-0.189287,0.001870,-0.003449,0.002447,0.007622,0.005616,0.006385,0.000000,0.000000,-0.168795,0.004524,0.393411,False
2010-10-01,-0.167541,-0.189406,0.001892,-0.003579,0.002496,0.007622,0.005607,0.006384,0.000000,0.000000,-0.168985,0.001444,0.125546,False
2010-10-02,-0.163710,-0.189526,0.001905,-0.003704,0.002543,0.007622,0.005597,0.006382,0.000000,0.000000,-0.169180,0.005470,0.475662,False
2010-10-03,-0.167573,-0.189646,0.001909,-0.003824,0.002590,0.007622,0.005588,0.006381,0.000000,0.000000,-0.169381,0.001808,0.157231,False
2010-10-04,-0.167668,-0.189766,0.001903,-0.003940,0.002637,0.007622,0.005578,0.006379,0.000000,0.000000,-0.169588,0.001920,0.166938,False
2010-10-05,-0.166770,-0.189886,0.001889,-0.004052,0.002682,0.007621,0.005568,0.006378,0.000000,0.000000,-0.169800,0.003030,0.263468,False
2010-10-06,-0.166127,-0.190006,0.001866,-0.004158,0.002727,0.007620,0.005558,0.006376,0.000000,0.000000,-0.170017,0.003890,0.338281,False
2010-10-07,-0.174160,-0.190125,0.001834,-0.004260,0.002771,0.007619,0.005549,0.006375,0.000000,0.000000,-0.170240,-0.003920,-0.340903,False
2010-10-08,-0.158141,-0.190245,0.001793,-0.004357,0.002814,0.007617,0.005539,0.006373,0.000000,0.000000,-0.170467,0.012326,1.071807,False
2010-10-09,-0.166557,-0.190365,0.001744,-0.004448,0.002856,0.007616,0.005529,0.006371,0.000000,0.000000,-0.170698,0.004141,0.360124,False
2010-10-10,-0.166148,-0.190485,0.001686,-0.004535,0.002897,0.007614,0.005519,0.006370,0.000000,0.000000,-0.170934,0.004786,0.416194,False
2010-10-11,-0.173094,-0.190605,0.001621,-0.004615,0.002938,0.007612,0.005508,0.006368,0.000000,0.000000,-0.171174,-0.001920,-0.166972,False
2010-10-12,-0.174174,-0.190724,0.001547,-0.004691,0.002977,0.007610,0.005498,0.006366,0.000000,0.000000,-0.171417,-0.002757,-0.239755,False
2010-10-13,-0.170868,-0.190844,0.001467,-0.004761,0.003016,0.007607,0.005488,0.006365,0.000000,0.000000,-0.171663,0.000795,0.069111,False
2010-10-14,-0.173920,-0.190964,0.001379,-0.004825,0.003054,0.007604,0.005477,0.006363,0.000000,0.000000,-0.171911,-0.002009,-0.174674,False
2010-10-15,-0.166510,-0.191084,0.001285,-0.004883,0.003091,0.007601,0.005467,0.006361,0.000000,0.000000,-0.172162,0.005652,0.491458,False
2010-10-16,-0.168955,-0.191204,0.001185,-0.004936,0.003127,0.007598,0.005457,0.006359,0.000000,0.000000,-0.172414,0.003459,0.300766,False
2010-10-17,-0.171441,-0.191324,0.001079,-0.004983,0.003162,0.007595,0.005446,0.006357,0.000000,0.000000,-0.172667,0.001226,0.106597,False
2010-10-18,-0.176931,-0.191443,0.000968,-0.005024,0.003196,0.007591,0.005435,0.006356,0.000000,0.000000,-0.172920,-0.004011,-0.348749,False
2010-10-19,-0.174526,-0.191563,0.000853,-0.005059,0.003229,0.007587,0.005425,0.006354,0.000000,0.000000,-0.173174,-0.001352,-0.117583,False
2010-10-20,-0.174118,-0.191683,0.000733,-0.005088,0.003262,0.007583,0.005414,0.006352,0.000000,0.000000,-0.173427,-0.000691,-0.060128,False
2010-10-21,-0.168275,-0.191803,0.000610,-0.005110,0.003293,0.007579,0.005403,0.006350,0.000000,0.000000,-0.173678,0.005403,0.469824,False
2010-10-22,-0.185008,-0.191923,0.000485,-0.005127,0.003323,0.007575,0.005392,0.006348,0.000000,0.000000,-0.173928,-0.011080,-0.963516,False
2010-10-23,-0.173538,-0.192042,0.000356,-0.005138,0.003353,0.007570,0.005381,0.006346,0.000000,0.000000,-0.174175,0.000637,0.055362,False
2010-10-24,-0.177193,-0.192162,0.000227,-0.005143,0.003381,0.007565,0.005370,0.006344,0.000000,0.000000,-0.174419,-0.002774,-0.241247,False
2010-10-25,-0.180622,-0.192282,0.000096,-0.005141,0.003408,0.007560,0.005359,0.006342,0.000000,0.000000,-0.174659,-0.005963,-0.518526,False
2010-10-26,-0.181380,-0.192402,-0.000036,-0.005134,0.003435,0.007555,0.005348,0.006340,0.000000,0.000000,-0.174895,-0.006485,-0.563919,False
2010-10-27,-0.178733,-0.192522,-0.000167,-0.005120,0.003460,0.007549,0.005336,0.006338,0.000000,0.000000,-0.175126,-0.003607,-0.313654,False
2010-10-28,-0.177553,-0.192642,-0.000297,-0.005101,0.003484,0.007543,0.005325,0.006336,0.000000,0.000000,-0.175352,-0.002201,-0.191434,False
2010-10-29,-0.181699,-0.192761,-0.000426,-0.005075,0.003507,0.007537,0.005313,0.006334,0.000000,0.000000,-0.175571,-0.006128,-0.532877,False
2010-10-30,-0.184268,-0.192881,-0.000553,-0.005043,0.003530,0.007531,0.005302,0.006332,0.000000,0.000000,-0.175784,-0.008484,-0.737770,False
2010-10-31,-0.183766,-0.193001,-0.000678,-0.005006,0.003551,0.007525,0.005290,0.006330,0.000000,0.000000,-0.175989,-0.007777,-0.676249,False
2010-11-01,-0.185843,-0.193121,-0.000799,-0.004962,0.003571,0.007518,0.005279,0.006327,0.000000,0.000000,-0.176187,-0.009656,-0.839667,False
2010-11-02,-0.190836,-0.193241,-0.000916,-0.004913,0.003590,0.007511,0.005267,0.006325,0.000000,0.000000,-0.176376,-0.014460,-1.257371,False
2010-11-03,-0.189014,-0.193360,-0.001029,-0.004857,0.003608,0.007504,0.005255,0.006323,0.000000,0.000000,-0.176557,-0.012457,-1.083231,False
2010-11-04,-0.181283,-0.193480,-0.001137,-0.004796,0.003625,0.007497,0.005243,0.006321,0.000000,0.000000,-0.176728,-0.004555,-0.396070,False
2010-11-05,-0.176044,-0.193600,-0.001240,-0.004730,0.003641,0.007489,0.005232,0.006319,0.000000,0.000000,-0.176890,0.000846,0.073552,False
2010-11-06,-0.174239,-0.193720,-0.001337,-0.004657,0.003656,0.007481,0.005220,0.006316,0.000000,0.000000,-0.177041,0.002802,0.243688,False
2010-11-07,-0.181124,-0.193840,-0.001428,-0.004579,0.003669,0.007474,0.005208,0.006314,0.000000,0.000000,-0.177183,-0.003941,-0.342739,False
2010-11-08,-0.178901,-0.193960,-0.001511,-0.004496,0.003682,0.007465,0.005195,0.006312,0.000000,0.000000,-0.177313,-0.001588,-0.138104,False
2010-11-09,-0.185289,-0.194079,-0.001588,-0.004407,0.003693,0.007457,0.005183,0.006309,0.000000,0.000000,-0.177432,-0.007857,-0.683217,False
2010-11-10,-0.179706,-0.194199,-0.001657,-0.004314,0.003704,0.007448,0.005171,0.006307,0.000000,0.000000,-0.177540,-0.002166,-0.188361,False
2010-11-11,-0.176258,-0.194319,-0.001718,-0.004215,0.003713,0.007440,0.005159,0.006305,0.000000,0.000000,-0.177636,0.001378,0.119838,False
2010-11-12,-0.176868,-0.194439,-0.001771,-0.004111,0.003721,0.007430,0.005146,0.006302,0.000000,0.000000,-0.177721,0.000853,0.074147,False
2010-11-13,-0.178613,-0.194559,-0.001816,-0.004002,0.003728,0.007421,0.005134,0.006300,0.000000,0.000000,-0.177793,-0.000820,-0.071271,False
2010-11-14,-0.172921,-0.194678,-0.001852,-0.003888,0.003734,0.007412,0.005121,0.006297,0.000000,0.000000,-0.177854,0.004933,0.428969,False
2010-11-15,-0.175948,-0.194798,-0.001880,-0.003770,0.003739,0.007402,0.005109,0.006295,0.000000,0.000000,-0.177903,0.001955,0.169993,False
2010-11-16,-0.178154,-0.194918,-0.001898,-0.003647,0.003743,0.007392,0.005096,0.006292,0.000000,0.000000,-0.177940,-0.000214,-0.018632,False
2010-11-17,-0.170817,-0.195038,-0.001907,-0.003520,0.003746,0.007382,0.005083,0.006290,0.000000,0.000000,-0.177965,0.007148,0.621534,False
2010-11-18,-0.174793,-0.195158,-0.001908,-0.003389,0.003747,0.007372,0.005070,0.006287,0.000000,0.000000,-0.177978,0.003185,0.276935,False
