datetime,gpsdate,dN,dE,dU,sN,sE,sU
2016.55191,2016-07-20,-132.1240,257.8660,-317.0910,0.8570,1.0000,4.2110
2016.55464,2016-07-21,-133.4400,256.6970,-325.0680,0.8440,1.0030,4.1730
2016.55738,2016-07-22,-134.5400,255.7530,-325.7450,0.8460,0.9850,4.0900
2016.56011,2016-07-23,-133.5710,255.7590,-326.4270,0.8600,1.0230,4.2430
2016.56284,2016-07-24,-133.7910,257.4960,-324.3210,0.8380,0.9570,4.0060
2016.56557,2016-07-25,-132.2230,256.5550,-327.0830,0.8310,0.9600,4.0940
2016.56831,2016-07-26,-133.2830,254.7910,-328.6910,0.8640,0.9790,4.2370
2016.57104,2016-07-27,-134.6750,256.2940,-330.6830,0.8650,0.9860,4.1850
2016.57377,2016-07-28,-131.5900,254.0890,-329.8220,0.8630,0.9800,4.2170
2016.57650,2016-07-29,-133.8120,258.0660,-316.9330,0.8840,1.0510,4.4020
2016.57923,2016-07-30,-134.0670,257.7440,-333.5690,0.8510,1.0020,4.1690
2016.58197,2016-07-31,-130.3550,257.2420,-330.6980,0.8440,0.9950,4.2630
2016.58470,2016-08-01,-132.5530,257.9310,-331.5360,0.8390,0.9750,4.0930
2016.58743,2016-08-02,-130.5950,256.0130,-335.2160,0.8400,0.9780,4.2100
2016.59016,2016-08-03,-134.9110,255.5400,-313.6890,0.8190,0.9500,4.0030
2016.59290,2016-08-04,-131.9690,258.1680,-325.6800,0.8380,0.9510,4.1090
2016.59563,2016-08-05,-131.2200,257.2490,-326.7070,0.8220,0.9320,3.9880
2016.59836,2016-08-06,-131.6060,259.1880,-320.8330,0.8400,0.9830,4.2040
2016.60109,2016-08-07,-132.3360,254.4670,-333.4670,0.8430,1.0000,4.2740
2016.60383,2016-08-08,-130.2150,258.9320,-323.3540,0.8250,0.9460,3.9720
2016.60656,2016-08-09,-131.3750,254.2860,-320.1980,0.8530,1.0050,4.3150
2016.60929,2016-08-10,-131.9370,256.2530,-330.3530,0.8270,0.9730,4.1010
2016.61202,2016-08-11,-131.2470,258.6580,-332.6340,0.8430,0.9970,4.3160
2016.61475,2016-08-12,-132.6540,257.6310,-321.3120,0.8410,0.9970,4.2020
2016.61749,2016-08-13,-133.9300,258.6570,-320.0920,0.8340,0.9500,4.0040
2016.62022,2016-08-14,-133.1850,258.0710,-325.5730,0.8530,0.9630,4.1440
2016.62295,2016-08-15,-130.2410,257.2420,-332.9660,0.8450,0.9670,4.2220
2016.62568,2016-08-16,-129.8420,259.0360,-330.9170,0.8840,1.0470,4.4610
2016.62842,2016-08-17,-130.6490,258.8770,-321.1380,0.8420,0.9750,4.1810
2016.63115,2016-08-18,-131.9820,257.7260,-320.2760,0.8310,0.9940,4.1860
2016.63388,2016-08-19,-132.8190,255.6700,-315.2140,0.8950,1.0750,4.4640
2016.63661,2016-08-20,-134.2640,258.6210,-322.7020,0.8610,0.9870,4.2650
2016.63934,2016-08-21,-128.0490,256.3730,-329.7430,0.8340,0.9910,4.2290
2016.64208,2016-08-22,-133.0420,257.6420,-323.2170,0.8230,0.9660,4.1600
2016.64481,2016-08-23,-129.9300,259.1470,-321.2920,0.8440,0.9770,4.2360
2016.64754,2016-08-24,-131.2860,258.6990,-317.1290,0.8710,1.0330,4.4460
2016.65027,2016-08-25,-133.1910,258.8780,-322.1600,0.8400,0.9570,4.0460
2016.65301,2016-08-26,-130.7770,260.4970,-325.8900,0.8670,1.0610,4.4690
2016.65574,2016-08-27,-133.4740,258.4480,-325.5590,0.8560,0.9900,4.2270
2016.65847,2016-08-28,-133.1000,259.6010,-312.8460,0.8470,0.9990,4.1890
2016.66120,2016-08-29,-133.5340,259.2440,-329.1950,0.8190,0.9300,3.9510
2016.66393,2016-08-30,-133.6290,258.2210,-330.8460,0.8330,0.9800,4.0900
2016.66667,2016-08-31,-130.8980,257.6490,-334.7720,0.8420,0.9870,4.1820
2016.66940,2016-09-01,-133.9720,257.3140,-325.6920,0.8280,0.9650,4.1140
2016.67213,2016-09-02,-133.4060,259.7700,-320.8600,0.8750,1.0140,4.5050
2016.67486,2016-09-03,-133.9720,261.3500,-320.1420,0.8430,0.9790,4.1970
2016.67760,2016-09-04,-135.1180,255.7560,-330.1740,0.8700,1.0010,4.4170
2016.68033,2016-09-05,-134.6410,259.7900,-328.9080,0.8630,0.9980,4.3810
2016.68306,2016-09-06,-134.3310,260.8130,-321.5800,0.8740,0.9990,4.2480
2016.68579,2016-09-07,-133.0210,261.1870,-313.0450,0.8760,0.9980,4.1930
2016.68852,2016-09-08,-131.5240,259.9130,-319.3120,0.8820,1.0030,4.2490
2016.69126,2016-09-09,-131.6430,260.5610,-322.1320,0.8560,0.9660,4.1200
2016.69399,2016-09-10,-135.2010,260.1220,-321.1310,0.8540,0.9820,4.1940
2016.69672,2016-09-11,-131.0780,259.9700,-318.5390,0.8450,0.9900,4.2130
2016.69945,2016-09-12,-131.6890,259.4940,-330.6830,0.8310,0.9600,4.1270
2016.70219,2016-09-13,-128.4460,257.7320,-331.7560,0.8500,0.9850,4.2190
2016.70492,2016-09-14,-132.8090,260.4720,-323.8400,0.9000,1.0440,4.4470
2016.70765,2016-09-15,-133.1750,261.2630,-326.6520,0.8880,1.0120,4.3490
2016.71038,2016-09-16,-133.0200,260.6770,-324.6570,0.8930,1.0230,4.4970
2016.71311,2016-09-17,-131.5970,261.0320,-327.1080,0.8590,1.0000,4.3140
2016.71585,2016-09-18,-130.8930,259.4330,-324.8940,0.8490,0.9970,4.3450
2016.71858,2016-09-19,-131.6780,261.8510,-316.0910,0.8430,0.9990,4.2400
2016.72131,2016-09-20,-132.8070,262.2520,-321.5060,0.8440,0.9850,4.2320
2016.72404,2016-09-21,-131.7290,260.1230,-324.1580,0.8500,0.9910,4.2610
2016.72678,2016-09-22,-131.7290,260.3050,-327.3320,0.8570,1.0240,4.2760
2016.72951,2016-09-23,-132.1330,258.6810,-331.0680,0.8580,1.0450,4.2940
2016.73224,2016-09-24,-133.0760,260.4230,-317.0770,0.8400,0.9880,4.2450
2016.73497,2016-09-25,-132.4580,262.0400,-322.1110,0.8430,0.9910,4.2790
2016.73770,2016-09-26,-132.8570,262.6760,-317.8990,0.8500,0.9840,4.3550
2016.74044,2016-09-27,-135.7120,261.9010,-329.5340,0.8630,0.9820,4.2660
2016.74317,2016-09-28,-131.6910,261.9320,-324.8470,0.8560,0.9410,3.9800
2016.74590,2016-09-29,-135.4330,259.1560,-321.3550,0.8220,0.9180,3.7590
2016.74863,2016-09-30,-132.8460,261.1560,-327.2720,0.8140,0.8760,3.6240
2016.75137,2016-10-01,-132.5250,260.7600,-318.2890,0.8070,0.8810,3.6260
2016.75410,2016-10-02,-133.8610,260.3130,-328.2180,0.7970,0.8790,3.5730
2016.75683,2016-10-03,-133.8500,259.5930,-318.1160,0.8220,0.8820,3.6570
2016.75956,2016-10-04,-133.8190,260.6220,-322.4650,0.8080,0.8770,3.6080
2016.76230,2016-10-05,-133.9610,262.2140,-312.6630,0.8450,0.9070,3.8700
2016.76503,2016-10-06,-132.4940,260.1220,-319.2720,0.7960,0.8630,3.5480
2016.76776,2016-10-07,-132.4730,261.2080,-323.4520,0.8400,0.8700,3.7080
2016.77049,2016-10-08,-133.5400,262.3640,-318.8800,0.8150,0.8850,3.6760
2016.77322,2016-10-09,-133.7970,262.1820,-325.5630,0.8340,0.9050,3.7710
2016.77596,2016-10-10,-135.0960,262.7100,-320.1090,0.8160,0.9010,3.7520
2016.77869,2016-10-11,-132.9370,263.3790,-313.3700,0.8070,0.8760,3.6560
2016.78142,2016-10-12,-133.5430,262.5290,-328.0730,0.8240,0.9130,3.8150
2016.78415,2016-10-13,-132.4470,262.5230,-323.1250,0.8170,0.9010,3.7380
2016.78689,2016-10-14,-134.9720,260.5790,-327.8540,0.8140,0.8840,3.6910
2016.78962,2016-10-15,-136.5670,260.7730,-309.9140,0.8310,0.9360,3.9130
2016.79235,2016-10-16,-137.0900,259.9530,-323.5990,0.8350,0.9280,3.9240
2016.79508,2016-10-17,-135.0250,261.6770,-322.0230,0.8130,0.8960,3.7620
2016.79781,2016-10-18,-135.9370,264.7340,-314.5470,0.8170,0.9070,3.7530
2016.80055,2016-10-19,-136.6880,265.4720,-317.4500,0.8360,0.9320,3.8570
2016.80328,2016-10-20,-134.7210,263.3890,-315.5060,0.8660,0.9480,4.0000
2016.80601,2016-10-21,-134.9350,264.7260,-323.0800,0.8300,0.8930,3.7270
2016.80874,2016-10-22,-134.5540,263.6660,-324.3890,0.8130,0.9010,3.7170
2016.81148,2016-10-23,-132.9410,264.1240,-320.1020,0.8040,0.8810,3.7030
2016.81421,2016-10-24,-135.5140,264.1150,-322.7760,0.8080,0.8730,3.6700
2016.81694,2016-10-25,-133.7740,265.2360,-320.3980,0.8270,0.8790,3.7550
2016.81967,2016-10-26,-135.2400,260.1300,-324.1140,0.8150,0.8940,3.7040
2016.82240,2016-10-27,-134.8170,260.6820,-322.2420,0.8230,0.8960,3.7590
2016.82514,2016-10-28,-132.2940,262.9030,-322.8530,0.8050,0.8730,3.6270
2016.82787,2016-10-29,-134.1800,261.2900,-323.5540,0.8260,0.9120,3.8320
2016.83060,2016-10-30,-134.6170,261.6060,-321.7070,0.8100,0.8990,3.7080
2016.83333,2016-10-31,-135.5660,263.1330,-322.5720,0.8280,0.8940,3.7560
2016.83607,2016-11-01,-134.0800,262.9190,-324.4980,0.8040,0.8850,3.7180
2016.83880,2016-11-02,-134.8430,261.1320,-323.7530,0.8040,0.9000,3.7120
2016.84153,2016-11-03,-134.5190,262.4380,-321.4580,0.8020,0.8800,3.6710
2016.84426,2016-11-04,-135.7820,263.7310,-320.0560,0.8040,0.8700,3.6510
2016.84699,2016-11-05,-136.7780,265.1740,-318.9610,0.8130,0.8940,3.7200
2016.84973,2016-11-06,-136.9410,265.2430,-324.4120,0.8090,0.9030,3.7430
2016.85246,2016-11-07,-133.8430,263.5410,-329.4060,0.8210,0.8960,3.7670
2016.85519,2016-11-08,-132.3160,264.2680,-325.7880,0.8060,0.8910,3.7190
2016.85792,2016-11-09,-136.6000,264.0810,-329.5640,0.8150,0.8960,3.7110
2016.86066,2016-11-10,-137.2090,264.4860,-328.4880,0.8310,0.9360,3.8740
2016.86339,2016-11-11,-137.7180,264.6360,-322.1820,0.8040,0.8770,3.6220
2016.86612,2016-11-12,-138.0680,264.5850,-324.3340,0.8030,0.8770,3.6340
2016.86885,2016-11-13,-135.6500,262.0420,-332.6630,0.8050,0.8780,3.7140
2016.87158,2016-11-14,-134.1590,264.2530,-323.9770,0.8000,0.8870,3.7080
2016.87432,2016-11-15,-136.8200,265.8220,-318.2510,0.8050,0.8830,3.6980
2016.87705,2016-11-16,-137.9980,266.0000,-322.9460,0.8090,0.8840,3.7380
2016.87978,2016-11-17,-137.8780,265.7710,-320.9050,0.8100,0.8890,3.7430
2016.88251,2016-11-18,-138.6210,267.0790,-316.6710,0.8060,0.8740,3.7080
2016.88525,2016-11-19,-136.6610,266.5500,-316.5130,0.8020,0.8930,3.7330
2016.88798,2016-11-20,-136.1380,264.1630,-324.7670,0.8190,0.9200,3.8280
2016.89071,2016-11-21,-132.8510,263.3190,-330.9420,0.8250,0.9150,3.8680
2016.89344,2016-11-22,-135.4850,264.3990,-330.0170,0.8120,0.8960,3.7370
2016.89617,2016-11-23,-137.7630,263.1230,-335.4250,0.8310,0.9220,3.9430
2016.89891,2016-11-24,-135.8460,265.0750,-325.4630,0.8100,0.8800,3.7060
2016.90164,2016-11-25,-138.0760,264.4880,-328.7190,0.8110,0.8750,3.7050
2016.90437,2016-11-26,-138.1190,270.3130,-329.7020,0.8470,0.9250,3.9990
2016.90710,2016-11-27,-134.7930,266.3830,-333.0180,0.8570,0.9290,4.1030
2016.90984,2016-11-28,-136.8200,264.3780,-327.6270,0.8130,0.9030,3.7550
2016.91257,2016-11-29,-135.8600,264.2410,-330.3350,0.8220,0.8970,3.8470
2016.91530,2016-11-30,-134.0520,265.5200,-326.4580,0.8510,0.9250,3.9300
2016.91803,2016-12-01,-136.7380,265.5380,-326.2030,0.8310,0.9200,3.8940
2016.92077,2016-12-02,-134.5240,265.4190,-328.5730,0.8290,0.9040,3.8790
2016.92350,2016-12-03,-135.5870,265.7620,-328.9560,0.8120,0.8860,3.7880
2016.92623,2016-12-04,-136.5650,266.8250,-322.0700,0.8110,0.8820,3.7430
2016.92896,2016-12-05,-133.5090,268.0210,-323.5400,0.8110,0.9060,3.8720
2016.93169,2016-12-06,-134.8900,267.0230,-328.9680,0.8130,0.8950,3.7690
2016.93716,2016-12-08,-135.0530,266.9320,-321.5360,0.8080,0.8840,3.7020
2016.93989,2016-12-09,-134.3040,265.9220,-327.6150,0.8230,0.8950,3.7460
2016.94262,2016-12-10,-134.5980,265.1530,-322.9350,0.8170,0.8880,3.7620
2016.94536,2016-12-11,-136.0560,267.0190,-324.7290,0.8030,0.8870,3.7390
2016.94809,2016-12-12,-136.1110,267.3170,-328.1860,0.8110,0.8840,3.7210
2016.95082,2016-12-13,-134.2330,266.2810,-324.5470,0.8290,0.8800,3.7710
2016.95355,2016-12-14,-133.6810,265.4800,-328.1360,0.8320,0.8810,3.7830
2016.95902,2016-12-16,-136.3750,264.5210,-327.4710,0.7960,0.8710,3.6490
2016.96175,2016-12-17,-135.8200,268.0860,-325.5920,0.7910,0.8620,3.6050
2016.96448,2016-12-18,-136.7340,266.8000,-325.1540,0.8060,0.8750,3.6370
2016.96721,2016-12-19,-136.6360,267.5000,-321.9490,0.7970,0.8640,3.6470
2016.96995,2016-12-20,-136.0420,266.9660,-322.9560,0.8160,0.8790,3.7600
2016.97268,2016-12-21,-136.6580,267.8400,-316.7470,0.8100,0.9000,3.7390
2016.97541,2016-12-22,-135.9830,269.1050,-327.8750,0.8080,0.8830,3.6860
2016.97814,2016-12-23,-134.7550,268.8520,-327.0090,0.8020,0.8820,3.6460
2016.98087,2016-12-24,-136.5470,269.9040,-320.2300,0.8040,0.8690,3.6430
2016.98361,2016-12-25,-139.0660,268.1280,-323.1600,0.7970,0.8680,3.6410
2016.98634,2016-12-26,-134.2510,268.3080,-324.8380,0.8000,0.8730,3.6690
2016.98907,2016-12-27,-137.2390,266.2100,-326.0490,0.8070,0.8900,3.7690
2016.99180,2016-12-28,-139.2200,268.6730,-327.7380,0.8110,0.8940,3.7960
2016.99454,2016-12-29,-136.5630,266.7580,-333.2930,0.8080,0.8750,3.6860
2016.99727,2016-12-30,-136.5080,269.3520,-322.4280,0.7970,0.8670,3.6510
2017.00000,2016-12-31,-137.6490,268.1080,-328.9880,0.8120,0.8780,3.7140
2017.00274,2017-01-01,-136.1980,267.6620,-319.7770,0.8090,0.8910,3.7370
2017.00548,2017-01-02,-137.2400,268.8360,-322.5590,0.8050,0.8800,3.6670
2017.00822,2017-01-03,-136.4610,268.8380,-318.7680,0.8070,0.8990,3.7410
2017.01096,2017-01-04,-137.1190,269.4330,-321.7340,0.8060,0.8720,3.6820
2017.01370,2017-01-05,-135.7650,269.5460,-328.8000,0.8140,0.8960,3.7080
2017.01644,2017-01-06,-136.5510,269.3280,-318.4100,0.8160,0.8970,3.7730
2017.01918,2017-01-07,-135.6550,270.4530,-318.6690,0.8040,0.8790,3.6620
2017.02192,2017-01-08,-135.2520,270.4750,-316.5970,0.8100,0.8870,3.7040
2017.02466,2017-01-09,-135.6900,270.7870,-321.4280,0.8000,0.8750,3.6430
2017.02740,2017-01-10,-137.0850,269.4400,-326.9350,0.8140,0.8970,3.7340
2017.03014,2017-01-11,-138.8350,269.4420,-326.8280,0.8020,0.8770,3.6420
2017.03288,2017-01-12,-137.2400,271.3250,-324.6020,0.8000,0.8760,3.6360
2017.03562,2017-01-13,-138.5410,270.2270,-325.9230,0.8040,0.9020,3.7600
2017.03836,2017-01-14,-138.2920,270.1030,-329.1460,0.8040,0.8960,3.7280
2017.04110,2017-01-15,-138.6190,270.0360,-326.7280,0.8060,0.8750,3.6810
2017.04384,2017-01-16,-137.1250,271.1000,-332.3530,0.8000,0.8660,3.5910
2017.04658,2017-01-17,-136.6190,270.6350,-328.9830,0.8070,0.8960,3.6290
2017.04932,2017-01-18,-139.3460,271.8400,-335.6260,0.8150,0.9140,3.7040
2017.05205,2017-01-19,-136.0870,270.7120,-333.6280,0.8030,0.8760,3.6080
2017.05479,2017-01-20,-139.5350,269.6720,-330.8920,0.8050,0.8920,3.7200
2017.05753,2017-01-21,-138.5720,270.0090,-332.7520,0.7910,0.8620,3.5780
2017.06027,2017-01-22,-138.6310,270.1850,-331.5670,0.8110,0.8710,3.6450
2017.06301,2017-01-23,-138.8110,271.8230,-328.6070,0.8030,0.8770,3.6450
2017.06575,2017-01-24,-139.0330,270.5630,-331.5210,0.7950,0.8660,3.5960
2017.06849,2017-01-25,-139.6910,269.8650,-332.5930,0.7900,0.8600,3.5450
2017.07123,2017-01-26,-138.6150,271.0160,-330.8010,0.7990,0.8840,3.6050
2017.07397,2017-01-27,-138.3810,271.1640,-325.9470,0.8000,0.8830,3.6300
2017.07671,2017-01-28,-138.2920,271.9190,-328.6360,0.8130,0.8770,3.6540
2017.07945,2017-01-29,-136.6060,270.3120,-329.6260,0.8110,0.8800,3.7010
2017.08219,2017-01-30,-135.8730,270.4970,-337.4760,0.8080,0.8760,3.6560
2017.08493,2017-01-31,-137.9750,271.8730,-326.6940,0.8120,0.8750,3.6650
2017.08767,2017-02-01,-139.2800,272.3850,-327.7240,0.7990,0.8790,3.6620
2017.09041,2017-02-02,-139.1090,271.7610,-330.7620,0.8050,0.8890,3.6600
2017.09315,2017-02-03,-138.2270,271.6140,-327.1480,0.8080,0.8750,3.6900
2017.09589,2017-02-04,-138.6830,273.4490,-325.5510,0.8210,0.8790,3.6580
2017.09863,2017-02-05,-137.1900,272.9030,-323.6290,0.8110,0.8770,3.6270
2017.10137,2017-02-06,-136.4490,270.0770,-324.8970,0.7920,0.8650,3.5080
2017.10411,2017-02-07,-139.6120,271.1510,-324.1110,0.8090,0.8970,3.7570
2017.10685,2017-02-08,-139.3270,271.5210,-334.4760,0.8030,0.8810,3.6010
2017.10959,2017-02-09,-137.5980,268.5360,-336.2050,0.8010,0.8600,3.5510
2017.11233,2017-02-10,-138.3230,272.0880,-338.6860,0.8100,0.8730,3.6350
2017.11507,2017-02-11,-140.1780,271.3010,-332.1910,0.7970,0.8670,3.5810
2017.11781,2017-02-12,-140.8220,271.9430,-333.7770,0.7980,0.8760,3.5920
2017.12055,2017-02-13,-139.2530,272.4360,-333.8330,0.8040,0.8690,3.6140
2017.12329,2017-02-14,-138.7710,269.9910,-337.1860,0.8000,0.8840,3.6200
2017.12603,2017-02-15,-138.8840,273.2370,-335.3510,0.7960,0.8600,3.5280
2017.12877,2017-02-16,-138.4540,272.8620,-333.2050,0.8190,0.8700,3.6160
2017.13151,2017-02-17,-138.8580,271.6220,-335.8520,0.7880,0.8650,3.5460
2017.13425,2017-02-18,-141.7810,273.1380,-338.8970,0.8070,0.8670,3.6260
2017.13699,2017-02-19,-140.2540,273.2290,-327.7820,0.8190,0.9010,3.7870
2017.13973,2017-02-20,-138.3710,274.3240,-337.6380,0.8040,0.8700,3.6110
2017.14247,2017-02-21,-141.3390,270.4760,-337.8210,0.7950,0.8800,3.6180
2017.14521,2017-02-22,-140.6760,273.4690,-339.1960,0.8150,0.8830,3.6620
2017.14795,2017-02-23,-139.4140,271.6330,-339.4700,0.8040,0.8640,3.6120
2017.15068,2017-02-24,-138.5640,272.1260,-338.1750,0.7960,0.8620,3.5540
2017.15342,2017-02-25,-140.9650,274.2450,-330.0400,0.8070,0.8810,3.6390
2017.15616,2017-02-26,-139.5910,269.7580,-339.8790,0.7970,0.8560,3.5550
2017.15890,2017-02-27,-139.7470,273.7340,-337.4010,0.8150,0.8730,3.6090
2017.16164,2017-02-28,-138.6900,271.4470,-335.9850,0.7950,0.8710,3.5590
2017.16438,2017-03-01,-139.7080,274.0830,-336.7570,0.8020,0.8620,3.5920
2017.16712,2017-03-02,-139.4770,274.4620,-335.9590,0.7980,0.8550,3.5330
2017.16986,2017-03-03,-138.9770,273.6390,-337.2700,0.8130,0.8750,3.7140
2017.17260,2017-03-04,-139.6600,274.6450,-333.7540,0.7940,0.8630,3.5610
2017.17534,2017-03-05,-141.2180,272.8350,-336.9040,0.8120,0.8780,3.6290
2017.17808,2017-03-06,-140.9930,271.7870,-337.8890,0.7990,0.8770,3.5850
2017.18082,2017-03-07,-141.5140,274.2490,-330.3110,0.8010,0.8530,3.5110
2017.18356,2017-03-08,-141.5730,273.4520,-340.1760,0.8130,0.8790,3.7140
2017.18630,2017-03-09,-141.6460,273.6650,-328.1750,0.8010,0.8550,3.5330
2017.18904,2017-03-10,-140.0630,272.9380,-338.1470,0.7960,0.8650,3.5620
2017.19178,2017-03-11,-140.2360,272.4090,-331.3810,0.7960,0.8530,3.5260
2017.19452,2017-03-12,-138.7420,273.4860,-333.7050,0.7910,0.8560,3.5130
2017.19726,2017-03-13,-140.5720,274.2970,-332.4500,0.7920,0.8640,3.5510
2017.20000,2017-03-14,-141.8440,274.3850,-337.5170,0.7930,0.8530,3.5350
2017.20274,2017-03-15,-140.0390,274.5710,-339.1630,0.8030,0.8570,3.5820
2017.20548,2017-03-16,-142.2050,272.7040,-341.0370,0.8210,0.8590,3.5940
2017.20822,2017-03-17,-142.0280,273.9470,-337.6900,0.7960,0.8500,3.5500
2017.21096,2017-03-18,-142.3640,272.8660,-340.5220,0.8050,0.8560,3.5650
2017.21370,2017-03-19,-141.8940,274.0650,-335.2030,0.7980,0.8670,3.5560
2017.21644,2017-03-20,-141.4830,274.7150,-343.5250,0.7950,0.8560,3.5480
2017.21918,2017-03-21,-141.9360,275.5080,-340.4150,0.7920,0.8560,3.5110
2017.22192,2017-03-22,-142.2570,274.5750,-340.8960,0.8140,0.8700,3.6680
2017.22466,2017-03-23,-141.8390,274.7770,-342.8110,0.8190,0.8640,3.5800
2017.22740,2017-03-24,-140.9330,274.7420,-331.6450,0.8030,0.8590,3.5210
2017.23014,2017-03-25,-141.5290,275.0130,-343.8750,0.8040,0.8470,3.5240
2017.23288,2017-03-26,-143.5000,276.4810,-355.8910,0.8110,0.8700,3.6050
2017.23562,2017-03-27,-141.5620,276.8860,-344.4100,0.8080,0.8600,3.5940
2017.23836,2017-03-28,-141.5590,275.5950,-337.6150,0.8040,0.8620,3.6110
2017.24110,2017-03-29,-142.0910,277.2920,-337.0140,0.8020,0.8530,3.5630
2017.24384,2017-03-30,-142.6250,271.8020,-344.9320,0.8020,0.8750,3.5980
2017.24658,2017-03-31,-144.5420,275.0030,-335.6640,0.8000,0.8570,3.5710
2017.24932,2017-04-01,-140.0630,276.1980,-346.1650,0.7980,0.8520,3.5320
2017.25205,2017-04-02,-141.3310,275.7610,-343.4290,0.8050,0.8540,3.5620
2017.25479,2017-04-03,-144.9060,276.8490,-340.4100,0.8040,0.8540,3.5470
2017.25753,2017-04-04,-141.5200,276.3800,-339.9090,0.7980,0.8720,3.5640
2017.26027,2017-04-05,-144.2090,277.5730,-328.2520,0.8040,0.8620,3.6350
2017.26301,2017-04-06,-142.3220,278.3470,-337.9420,0.7940,0.8770,3.5610
2017.26575,2017-04-07,-141.1490,278.8010,-337.8950,0.8070,0.8810,3.6620
2017.26849,2017-04-08,-142.2610,279.1280,-334.7170,0.8020,0.8890,3.6430
2017.27123,2017-04-09,-141.9990,278.8630,-327.5740,0.8080,0.9060,3.7720
2017.27397,2017-04-10,-142.3890,276.3490,-344.7090,0.8050,0.8970,3.7610
2017.27671,2017-04-11,-140.2080,279.9760,-339.5040,0.8670,0.9600,4.1280
2017.27945,2017-04-12,-139.4520,278.4360,-334.1220,0.8240,0.9470,3.9120
2017.28219,2017-04-13,-141.2730,278.3300,-336.1070,0.8330,0.9210,3.9030
2017.28493,2017-04-14,-140.1470,279.4320,-336.6050,0.8070,0.8930,3.7710
2017.28767,2017-04-15,-141.9540,275.8570,-339.1880,0.8060,0.8960,3.7280
2017.29041,2017-04-16,-141.4440,275.9760,-344.1070,0.8080,0.9060,3.8250
2017.29315,2017-04-17,-140.8220,279.7460,-346.2850,0.8140,0.9050,3.8260
2017.29589,2017-04-18,-143.0410,279.4670,-329.4210,0.8110,0.8950,3.7480
2017.29863,2017-04-19,-138.7770,277.8740,-339.3320,0.8580,0.9560,4.0500
2017.30137,2017-04-20,-140.5500,279.4200,-335.3190,0.8540,0.9280,4.0340
2017.30411,2017-04-21,-141.3780,277.1600,-334.0000,0.8550,0.9900,4.1640
2017.30685,2017-04-22,-139.7440,276.5910,-349.7020,0.8260,0.9270,3.8980
2017.30959,2017-04-23,-141.0760,275.5430,-348.3820,0.8320,0.9080,3.8710
2017.31233,2017-04-24,-141.7540,277.8620,-343.7170,0.8090,0.8890,3.7020
2017.31507,2017-04-25,-141.2360,277.3500,-346.6100,0.8100,0.8920,3.7660
2017.31781,2017-04-26,-140.5210,276.1870,-349.9980,0.8060,0.8990,3.7310
2017.32055,2017-04-27,-141.9830,275.1550,-353.1180,0.8410,0.9210,3.9780
2017.32329,2017-04-28,-140.3390,276.3720,-347.7400,0.8350,0.9100,3.9420
2017.32603,2017-04-29,-140.4270,276.9090,-345.4360,0.8200,0.8930,3.7610
2017.32877,2017-04-30,-140.6130,278.4490,-344.9110,0.8300,0.9120,3.9010
2017.33151,2017-05-01,-140.9900,277.7180,-342.0720,0.8070,0.9100,3.8340
2017.33425,2017-05-02,-142.2470,278.5670,-345.4370,0.8110,0.8990,3.6920
2017.33699,2017-05-03,-140.2350,276.0780,-350.7830,0.8020,0.8920,3.6680
2017.33973,2017-05-04,-143.3390,275.9650,-343.8270,0.8090,0.9160,3.7660
2017.34247,2017-05-05,-142.2810,276.9470,-356.1210,0.8240,0.9370,3.9150
2017.34521,2017-05-06,-141.1810,276.6040,-351.0130,0.8100,0.9120,3.7790
2017.34795,2017-05-07,-144.1020,279.9540,-338.3400,0.8130,0.9100,3.7990
2017.35068,2017-05-08,-142.9740,278.2530,-344.6190,0.8220,0.9200,3.7910
2017.35342,2017-05-09,-144.2960,278.8530,-350.6010,0.8360,0.9200,3.8630
2017.35616,2017-05-10,-142.5060,280.0020,-347.2790,0.8280,0.9220,3.8580
2017.35890,2017-05-11,-141.5670,279.0540,-349.6580,0.8220,0.9190,3.8000
2017.36164,2017-05-12,-143.8110,279.9530,-339.3300,0.8330,0.9320,3.9390
2017.36438,2017-05-13,-143.4690,279.1120,-341.4360,0.8230,0.9130,3.8190
2017.36712,2017-05-14,-143.2630,278.9330,-346.5760,0.8250,0.9330,3.9250
2017.36986,2017-05-15,-141.4190,276.6140,-349.1110,0.8330,0.9320,3.9640
2017.37260,2017-05-16,-142.2850,276.8530,-355.1840,0.8290,0.9260,4.0010
2017.37534,2017-05-17,-144.4750,278.5870,-347.2870,0.8180,0.9160,3.8520
2017.37808,2017-05-18,-139.6150,277.8360,-346.5290,0.8240,0.9150,3.9330
2017.38082,2017-05-19,-141.9900,279.9570,-350.4610,0.8530,0.9580,4.0980
2017.38356,2017-05-20,-139.7930,278.5490,-356.0310,0.8330,0.9310,3.9750
2017.38630,2017-05-21,-142.0560,280.3630,-344.0050,0.8290,0.9170,3.9500
2017.38904,2017-05-22,-142.9830,278.0330,-357.8820,0.8290,0.9200,3.9040
2017.39178,2017-05-23,-142.2500,278.6560,-348.6410,0.8360,0.9300,4.0090
2017.39452,2017-05-24,-144.0250,281.0280,-346.9700,0.8410,0.9350,4.0170
2017.39726,2017-05-25,-144.6760,278.3860,-353.7130,0.8180,0.9160,3.8620
2017.40000,2017-05-26,-140.2260,279.6240,-357.8540,0.8140,0.9130,3.8820
2017.40274,2017-05-27,-142.8510,275.7420,-361.3760,0.8100,0.8960,3.7220
