datetime,gpsdate,dN,dE,dU,sN,sE,sU
2021.01644,2021-01-06,-135.9790,381.9250,-36.2920,0.9720,1.2290,5.0710
2021.01918,2021-01-07,-134.4210,380.9040,-35.3980,0.9780,1.2270,5.0760
2021.02192,2021-01-08,-134.7150,381.3970,-32.8220,0.9750,1.1990,5.0810
2021.02466,2021-01-09,-138.5890,382.0780,-28.4600,0.9920,1.2180,5.1490
2021.02740,2021-01-10,-136.9550,381.4980,-34.6580,0.9750,1.2540,5.1740
2021.03014,2021-01-11,-139.7370,380.9140,-28.4830,0.9740,1.1690,4.8900
2021.03288,2021-01-12,-139.3580,380.1160,-29.4160,0.9530,1.1830,4.8970
2021.03562,2021-01-13,-136.8810,381.7770,-32.0450,0.9670,1.1560,4.9250
2021.03836,2021-01-14,-138.1650,379.4350,-27.7440,0.9760,1.1670,4.9540
2021.04110,2021-01-15,-137.2910,382.3420,-28.1890,0.9600,1.1660,4.8710
2021.04384,2021-01-16,-136.5530,382.5420,-32.4450,0.9720,1.1830,5.0150
2021.04658,2021-01-17,-136.6510,379.7310,-33.4190,0.9540,1.1770,4.9890
2021.04932,2021-01-18,-138.5550,380.4940,-29.8670,0.9710,1.1800,4.9390
2021.05205,2021-01-19,-137.6240,381.5050,-29.5820,0.9650,1.2000,5.0090
2021.05479,2021-01-20,-137.9540,380.5000,-36.5130,1.0250,1.2490,5.3000
2021.05753,2021-01-21,-136.9160,378.1590,-24.4760,1.0100,1.2290,5.2870
2021.06301,2021-01-23,-136.6720,379.1070,-28.1570,0.9820,1.1560,4.9020
2021.06575,2021-01-24,-136.9710,381.4890,-29.5600,0.9550,1.1630,4.9040
2021.06849,2021-01-25,-137.5790,380.4510,-35.9890,0.9560,1.1620,4.8780
2021.07123,2021-01-26,-137.3040,382.3590,-29.3440,0.9490,1.1370,4.7930
2021.07397,2021-01-27,-135.9190,378.5220,-26.2990,0.9520,1.1600,4.8520
2021.07671,2021-01-28,-137.1370,376.1500,-35.9690,0.9620,1.1740,4.9710
2021.07945,2021-01-29,-137.7440,378.5940,-33.9970,0.9460,1.2000,4.9840
2021.08219,2021-01-30,-137.9400,379.1730,-36.0180,0.9680,1.1660,4.9640
2021.08493,2021-01-31,-139.1090,381.9330,-33.5130,0.9620,1.1930,5.0320
2021.08767,2021-02-01,-137.5340,381.7350,-32.3500,0.9700,1.2110,5.1180
2021.09041,2021-02-02,-137.8680,380.8770,-29.6580,0.9750,1.2030,5.1310
2021.09315,2021-02-03,-140.2450,378.4060,-25.8340,0.9470,1.1570,4.8760
2021.09589,2021-02-04,-137.6350,378.9210,-39.0030,0.9890,1.2320,5.2420
2021.09863,2021-02-05,-140.5660,382.1040,-35.9950,0.9800,1.2360,5.2550
2021.10137,2021-02-06,-139.2370,380.3280,-29.9730,0.9450,1.2370,5.0630
2021.10411,2021-02-07,-137.7900,381.3310,-39.0890,0.9640,1.1870,4.9750
2021.10685,2021-02-08,-138.3240,382.8210,-28.1770,0.9590,1.1780,4.9650
2021.10959,2021-02-09,-138.4370,386.1100,-32.3680,0.9480,1.1800,4.9720
2021.11233,2021-02-10,-137.7100,384.7410,-32.9820,0.9880,1.2190,5.1490
2021.11507,2021-02-11,-137.3970,382.1370,-29.5180,0.9790,1.1990,5.0420
2021.11781,2021-02-12,-139.4320,382.3430,-29.8740,0.9690,1.1770,4.9840
2021.12055,2021-02-13,-137.3120,382.1230,-35.6400,0.9600,1.2150,5.0730
2021.12329,2021-02-14,-138.9170,382.6950,-31.3280,0.9630,1.1950,4.9750
2021.12603,2021-02-15,-139.3850,380.0630,-22.8600,0.9660,1.1440,4.9060
2021.12877,2021-02-16,-136.9770,380.8140,-34.2230,0.9680,1.1650,5.0120
2021.13151,2021-02-17,-137.4350,381.9550,-35.1020,0.9820,1.1410,4.9290
2021.13425,2021-02-18,-136.2940,381.2420,-27.9520,0.9830,1.1770,5.0390
2021.13699,2021-02-19,-138.0100,382.1640,-30.7150,0.9870,1.1740,5.0160
2021.13973,2021-02-20,-139.7830,384.1280,-35.6890,0.9580,1.1460,4.9100
2021.14247,2021-02-21,-140.4440,383.5980,-28.3530,0.9690,1.1560,4.9320
2021.14521,2021-02-22,-139.3390,383.8200,-35.1340,0.9740,1.1780,4.9460
2021.14795,2021-02-23,-136.7380,382.0770,-26.3820,0.9750,1.1770,5.0250
2021.15068,2021-02-24,-139.4130,383.7890,-34.3120,0.9550,1.1880,4.9730
2021.15342,2021-02-25,-137.8380,385.0080,-34.9000,0.9920,1.2060,5.2720
2021.15616,2021-02-26,-139.9990,383.7160,-36.2660,1.0200,1.2630,5.6050
2021.15890,2021-02-27,-137.9720,382.4110,-43.1380,1.0540,1.2410,5.5170
2021.16164,2021-02-28,-139.8620,380.4130,-35.5510,1.0070,1.1680,5.0710
2021.16438,2021-03-01,-139.5720,382.4060,-31.6560,1.0240,1.1860,5.2520
2021.16712,2021-03-02,-138.5700,382.3560,-36.2320,0.9970,1.1540,4.9900
2021.16986,2021-03-03,-141.2700,384.2730,-38.4200,0.9770,1.2540,5.3340
2021.17260,2021-03-04,-139.0340,384.1240,-35.8920,0.9720,1.2160,5.0940
2021.17534,2021-03-05,-140.3470,383.7940,-27.8420,1.0160,1.1910,5.1460
2021.17808,2021-03-06,-138.2010,383.2610,-36.4820,0.9930,1.2040,5.1470
2021.18082,2021-03-07,-139.5330,383.5260,-33.7370,0.9830,1.1770,5.1130
2021.18356,2021-03-08,-140.7690,383.9380,-40.7370,1.0120,1.2940,5.4640
2021.18630,2021-03-09,-140.6500,383.1500,-42.8500,0.9760,1.2010,5.2250
2021.18904,2021-03-10,-138.6560,381.6280,-42.3820,0.9590,1.1680,4.9780
2021.19178,2021-03-11,-140.6650,382.2390,-38.0560,1.0070,1.1890,5.2040
2021.19452,2021-03-12,-136.1850,383.1300,-43.8190,0.9870,1.1860,5.1990
2021.19726,2021-03-13,-142.7980,380.7460,-34.2610,0.9800,1.1920,5.1890
2021.20000,2021-03-14,-139.7330,387.0430,-41.2330,0.9870,1.1660,5.0420
2021.20274,2021-03-15,-139.2070,388.9830,-42.4320,0.9830,1.1520,4.9370
2021.20548,2021-03-16,-137.8370,382.8310,-37.4910,0.9660,1.1620,4.9990
2021.20822,2021-03-17,-138.8260,385.7710,-42.3310,0.9520,1.1240,4.8010
2021.21096,2021-03-18,-137.0280,383.2340,-42.7390,1.0080,1.1920,5.2110
2021.21370,2021-03-19,-140.3740,381.5570,-39.6530,1.0060,1.1680,5.0320
2021.21644,2021-03-20,-140.0230,385.9700,-35.9580,0.9800,1.2090,5.2210
2021.21918,2021-03-21,-140.2740,385.5550,-41.9990,0.9780,1.2000,5.1070
2021.22192,2021-03-22,-136.3190,382.3790,-36.7520,0.9630,1.1540,5.0230
2021.22466,2021-03-23,-140.0150,386.0050,-35.1450,0.9540,1.1770,5.0330
2021.22740,2021-03-24,-139.0750,383.6830,-42.5270,0.9860,1.1950,5.1910
2021.23014,2021-03-25,-138.7920,383.6750,-34.0370,0.9490,1.1760,5.0060
2021.23288,2021-03-26,-139.1760,383.1550,-38.4980,0.9590,1.2040,5.1690
2021.23562,2021-03-27,-138.9190,382.2990,-31.2670,0.9660,1.1350,4.9300
2021.23836,2021-03-28,-137.2410,386.3060,-40.3110,0.9870,1.1570,5.0730
2021.24110,2021-03-29,-138.6660,386.4790,-25.3580,0.9580,1.1730,5.1000
2021.24384,2021-03-30,-138.7790,385.2350,-29.5570,0.9950,1.1960,5.1430
2021.24658,2021-03-31,-139.5060,390.6300,-32.9080,0.9980,1.1550,5.1460
2021.24932,2021-04-01,-139.0050,387.0920,-42.4740,1.0020,1.2370,5.5340
2021.25205,2021-04-02,-139.9510,385.2070,-28.8900,0.9910,1.1930,5.1670
2021.25479,2021-04-03,-136.3250,384.3180,-30.0920,0.9710,1.1470,4.9720
2021.25753,2021-04-04,-136.2660,382.8290,-30.2710,0.9510,1.2130,5.1330
2021.26027,2021-04-05,-139.4290,387.3630,-43.7470,0.9480,1.1530,4.9980
2021.26301,2021-04-06,-137.6650,384.0850,-39.9680,0.9490,1.1500,4.9650
2021.26575,2021-04-07,-137.6930,382.7300,-35.2760,0.9400,1.1910,5.1200
2021.26849,2021-04-08,-140.3240,384.7550,-32.5380,0.9570,1.1330,4.9960
2021.27123,2021-04-09,-138.6990,384.8500,-31.8040,0.9710,1.1200,4.9810
2021.27397,2021-04-10,-139.4980,383.4950,-31.6280,0.9550,1.1150,4.8320
2021.27671,2021-04-11,-139.5740,386.0900,-40.8070,0.9600,1.1200,4.9740
2021.27945,2021-04-12,-140.3360,383.2040,-35.5800,0.9990,1.1560,5.1130
2021.28219,2021-04-13,-139.2100,387.0480,-39.6900,0.9950,1.1720,5.2190
2021.28493,2021-04-14,-139.6000,385.6790,-31.3220,0.9800,1.1380,5.0030
2021.28767,2021-04-15,-139.5670,385.5700,-30.9380,0.9690,1.1170,4.9000
2021.29041,2021-04-16,-140.0690,384.3090,-26.7540,0.9940,1.1620,5.1480
2021.29315,2021-04-17,-139.2210,386.5260,-33.6090,1.0040,1.1570,5.0790
2021.29589,2021-04-18,-139.9610,384.8030,-25.2290,0.9730,1.0890,4.8300
2021.29863,2021-04-19,-139.7490,385.6650,-24.5700,1.0450,1.2520,5.6180
2021.30137,2021-04-20,-140.3740,387.8770,-33.0960,0.9760,1.1690,5.1180
2021.30411,2021-04-21,-138.8370,387.3060,-36.8010,1.0100,1.2030,5.1790
2021.30685,2021-04-22,-138.9390,386.7300,-27.2900,1.0310,1.1800,5.1450
2021.30959,2021-04-23,-141.4260,390.2610,-30.4160,1.0120,1.1880,5.1850
2021.31233,2021-04-24,-140.7540,387.4840,-42.6200,0.9690,1.1870,5.1330
2021.31507,2021-04-25,-141.7820,387.9370,-32.6030,0.9650,1.1520,4.9430
2021.31781,2021-04-26,-140.1340,386.2400,-35.7330,0.9530,1.1890,5.1080
2021.32055,2021-04-27,-141.1080,387.1740,-30.5790,0.9750,1.1920,5.2420
2021.32329,2021-04-28,-137.6920,389.1920,-38.0270,0.9540,1.2140,5.2530
2021.32603,2021-04-29,-141.4780,388.4030,-28.3700,0.9640,1.1760,5.1260
2021.32877,2021-04-30,-140.9260,384.2460,-26.4810,0.9800,1.1830,5.1220
2021.33151,2021-05-01,-140.0470,385.3390,-26.4830,0.9510,1.1990,5.2650
2021.33425,2021-05-02,-141.3050,385.2300,-38.5220,0.9670,1.1860,5.1030
2021.33699,2021-05-03,-143.2500,386.8970,-27.4300,0.9380,1.1630,4.9880
2021.33973,2021-05-04,-140.1460,390.6040,-23.7950,0.9740,1.1450,5.0530
2021.34247,2021-05-05,-140.6100,388.6230,-33.0510,0.9750,1.1680,5.1610
2021.34521,2021-05-06,-141.4990,386.6800,-31.9680,0.9630,1.1630,5.0790
2021.34795,2021-05-07,-140.2550,392.1010,-35.6750,0.9940,1.1630,5.1750
2021.35068,2021-05-08,-140.1560,386.9870,-49.7580,0.9900,1.2070,5.3800
2021.35342,2021-05-09,-138.6800,389.6490,-38.3520,0.9610,1.1240,4.9830
2021.35616,2021-05-10,-141.0980,388.0510,-34.3700,0.9850,1.1990,5.2830
2021.35890,2021-05-11,-139.5760,387.7920,-37.7650,0.9740,1.1940,5.1220
2021.36164,2021-05-12,-140.2240,387.1390,-28.9010,0.9530,1.1290,4.9370
2021.36438,2021-05-13,-140.1390,388.6480,-34.0240,0.9430,1.1780,5.0410
2021.36712,2021-05-14,-141.7710,386.0620,-32.1870,1.0270,1.1890,5.3020
2021.36986,2021-05-15,-137.7010,388.3020,-33.4170,0.9670,1.1510,5.0120
2021.37260,2021-05-16,-140.1590,385.1760,-27.1470,0.9560,1.1410,4.9750
2021.37534,2021-05-17,-140.6330,387.1760,-31.3210,0.9550,1.1280,4.9300
2021.37808,2021-05-18,-138.3880,385.8580,-28.1260,0.9680,1.1650,5.1040
2021.38082,2021-05-19,-141.9280,388.9630,-28.1910,1.0060,1.2320,5.3020
2021.38356,2021-05-20,-141.0750,387.1930,-23.0860,1.0400,1.2250,5.4290
2021.38630,2021-05-21,-139.5090,386.3840,-28.2700,1.0070,1.1720,5.2340
2021.38904,2021-05-22,-143.0760,387.4090,-19.8440,1.0020,1.2110,5.3430
2021.39178,2021-05-23,-139.8830,390.5790,-39.1130,0.9810,1.1910,5.1300
2021.39452,2021-05-24,-139.8220,388.0060,-26.6340,1.0130,1.2350,5.4470
2021.39726,2021-05-25,-140.2370,388.9290,-28.8920,0.9570,1.1800,5.1390
2021.40000,2021-05-26,-139.2620,388.2380,-30.6880,0.9600,1.2010,5.1580
2021.40274,2021-05-27,-142.6040,387.3370,-27.0780,0.9740,1.1680,5.1050
2021.40548,2021-05-28,-141.0130,390.8920,-34.8830,1.0310,1.2580,5.5430
2021.40822,2021-05-29,-140.6170,386.6580,-32.0390,1.0000,1.2240,5.2860
2021.41096,2021-05-30,-143.5200,387.7970,-40.7860,1.0620,1.2480,5.5180
2021.41370,2021-05-31,-140.6260,387.1810,-32.4360,1.0260,1.2460,5.5000
2021.41644,2021-06-01,-142.3040,394.2930,-32.0600,0.9940,1.1890,5.1670
2021.41918,2021-06-02,-140.8210,389.8750,-47.4080,0.9900,1.2180,5.2670
2021.42192,2021-06-03,-141.5890,393.1590,-40.2640,0.9900,1.2010,5.2710
2021.42466,2021-06-04,-140.7190,388.8550,-31.2650,1.0470,1.3180,5.5690
2021.43014,2021-06-06,-143.1680,393.1750,-35.2880,1.0000,1.1990,5.2170
2021.43288,2021-06-07,-139.1220,392.9380,-34.6940,0.9810,1.1540,5.0330
2021.43562,2021-06-08,-139.9880,387.5290,-42.9790,1.0340,1.2530,5.4820
2021.43836,2021-06-09,-138.7070,389.6820,-38.0110,1.0090,1.2290,5.3390
2021.44110,2021-06-10,-141.5690,388.3380,-16.6870,1.0340,1.2360,5.2760
2021.44384,2021-06-11,-139.7690,389.3690,-27.2970,1.0120,1.2830,5.3670
2021.44932,2021-06-13,-141.5130,387.1170,-39.6690,1.0170,1.2260,5.3220
2021.45205,2021-06-14,-140.8910,391.7320,-36.0080,1.0000,1.2030,5.2010
2021.45479,2021-06-15,-141.1870,393.1750,-30.5720,1.0550,1.2440,5.5010
2021.45753,2021-06-16,-141.0100,391.6830,-23.6930,0.9960,1.1800,5.0900
2021.46027,2021-06-17,-145.6570,389.8750,-25.5540,1.0310,1.2310,5.3580
2021.46301,2021-06-18,-141.2360,391.3140,-33.1600,1.0110,1.2070,5.3520
2021.46849,2021-06-20,-143.0090,385.5370,-39.8680,1.0570,1.3150,5.6860
2021.47123,2021-06-21,-140.3140,391.4260,-34.3980,1.0680,1.3200,5.7810
2021.47397,2021-06-22,-145.8210,388.3740,-23.1860,0.9960,1.1990,5.2270
2021.47671,2021-06-23,-141.6190,386.6750,-39.1800,1.0140,1.1710,5.2270
2021.47945,2021-06-24,-146.5210,385.9830,-27.4680,1.0420,1.2310,5.4520
2021.48219,2021-06-25,-145.5860,390.7350,-39.2370,1.0270,1.2560,5.5120
2021.48493,2021-06-26,-144.2660,387.7490,-27.8180,1.0310,1.2290,5.4310
2021.48767,2021-06-27,-145.2480,388.9210,-31.7730,1.0660,1.2580,5.5740
2021.49041,2021-06-28,-144.3870,390.3420,-30.8630,1.0270,1.2070,5.3850
2021.49315,2021-06-29,-142.9650,387.4920,-28.3750,1.0640,1.2620,5.6200
2021.49589,2021-06-30,-143.1410,387.9780,-35.7230,1.0390,1.2270,5.3860
2021.50137,2021-07-02,-141.7100,387.8920,-37.4760,1.0620,1.2000,5.5200
2021.50685,2021-07-04,-142.3900,387.8620,-27.8380,1.0170,1.2810,5.5430
2021.50959,2021-07-05,-141.7050,391.4240,-47.0800,1.0280,1.2040,5.3160
2021.51233,2021-07-06,-143.8770,390.5960,-43.4560,1.0210,1.2430,5.4740
2021.51507,2021-07-07,-139.8200,391.2550,-27.7450,1.0550,1.2720,5.5980
2021.52055,2021-07-09,-142.5510,387.0650,-24.9240,1.0490,1.2820,5.5800
2021.52329,2021-07-10,-138.5850,388.8280,-20.5770,1.0230,1.1890,5.2570
2021.52603,2021-07-11,-139.2090,390.3050,-18.8760,1.0260,1.2120,5.3720
2021.53425,2021-07-14,-144.3540,386.8640,-23.5230,1.0180,1.2280,5.3000
2021.53699,2021-07-15,-142.4530,390.8480,-21.0070,1.0410,1.2710,5.5020
2021.53973,2021-07-16,-142.5550,389.7280,-17.6100,1.0800,1.3390,5.5600
2021.54247,2021-07-17,-138.7970,394.6510,-39.4180,1.0310,1.2480,5.5340
2021.54521,2021-07-18,-140.7360,391.4690,-37.8210,1.0480,1.2510,5.6320
2021.54795,2021-07-19,-142.1230,387.9160,-30.0320,1.0120,1.2100,5.2850
2021.55068,2021-07-20,-144.4020,389.8730,-32.9970,1.0340,1.2850,5.6360
2021.55342,2021-07-21,-144.8560,390.4150,-38.2030,1.1020,1.3400,6.0700
2021.55616,2021-07-22,-143.0750,394.4250,-29.4640,1.0790,1.2960,5.7900
2021.55890,2021-07-23,-144.4090,393.0190,-34.1990,1.0950,1.3360,5.8670
2021.56164,2021-07-24,-144.9870,393.0740,-31.5130,1.0290,1.1980,5.3690
2021.56438,2021-07-25,-143.6650,392.5120,-24.3780,1.0260,1.2630,5.5620
2021.56712,2021-07-26,-145.6340,394.7460,-29.1200,1.0370,1.2010,5.3970
2021.56986,2021-07-27,-144.9230,393.2680,-34.7510,1.0070,1.1620,5.2190
2021.57260,2021-07-28,-143.1000,396.3230,-37.8830,1.0210,1.2190,5.4290
2021.57534,2021-07-29,-143.0920,396.6200,-41.7800,1.0260,1.1860,5.3260
2021.57808,2021-07-30,-145.1360,397.1650,-31.8800,1.0440,1.1790,5.4080
2021.58082,2021-07-31,-143.0700,394.7610,-30.3580,1.0440,1.2410,5.4890
2021.58356,2021-08-01,-147.8170,395.3520,-34.2260,1.0580,1.2640,5.6360
2021.58630,2021-08-02,-144.5470,393.1290,-24.6110,1.0140,1.2160,5.3000
2021.58904,2021-08-03,-145.7790,391.4080,-26.7430,1.0240,1.1960,5.3040
2021.59178,2021-08-04,-146.1630,394.6630,-35.6250,1.0420,1.2580,5.5860
2021.59452,2021-08-05,-147.9610,394.4050,-42.7500,1.0470,1.2340,5.5060
2021.59726,2021-08-06,-141.3370,395.0880,-35.6520,1.0990,1.2760,5.7100
2021.60000,2021-08-07,-144.6720,394.5240,-35.6150,1.0320,1.2360,5.4900
2021.60274,2021-08-08,-144.7750,396.4230,-40.1880,1.0560,1.2130,5.3970
2021.60548,2021-08-09,-145.5680,393.3010,-32.9870,1.0470,1.2250,5.4810
2021.60822,2021-08-10,-143.2540,394.2070,-40.7300,1.0460,1.2250,5.4580
2021.61096,2021-08-11,-145.4550,392.1800,-30.9330,1.0750,1.2440,5.6040
2021.61370,2021-08-12,-144.3160,394.1280,-43.2870,1.0230,1.1500,5.1970
2021.61644,2021-08-13,-144.3590,392.8030,-36.4170,1.0140,1.1900,5.3150
2021.61918,2021-08-14,-145.1950,395.2160,-32.9500,1.0830,1.2320,5.6090
2021.62192,2021-08-15,-148.1990,394.4420,-33.7990,1.0410,1.1920,5.3840
2021.62466,2021-08-16,-143.1200,390.9240,-22.5270,1.0430,1.2330,5.5280
2021.62740,2021-08-17,-142.5190,392.7250,-41.5910,1.0580,1.2420,5.6740
2021.63014,2021-08-18,-145.2830,394.0200,-32.9220,1.0570,1.1460,5.2590
2021.63288,2021-08-19,-142.5150,392.7880,-37.3510,1.1080,1.2580,5.7490
2021.63562,2021-08-20,-142.1310,396.4430,-39.4970,0.9990,1.1500,5.0640
2021.63836,2021-08-21,-146.4380,392.6140,-28.7100,1.1270,1.2030,5.7650
2021.64110,2021-08-22,-141.8030,391.4770,-36.1250,1.0430,1.1560,5.2580
2021.64384,2021-08-23,-145.4760,393.0000,-30.2180,1.0630,1.1320,5.1770
2021.64658,2021-08-24,-146.6190,393.0680,-35.4250,1.0220,1.1520,5.2180
2021.64932,2021-08-25,-146.8760,395.5940,-42.0460,1.1070,1.2310,5.6620
2021.65205,2021-08-26,-142.0900,396.0180,-30.7250,1.0830,1.1720,5.3700
2021.65479,2021-08-27,-144.9870,396.6050,-28.3170,1.0470,1.1490,5.2470
2021.65753,2021-08-28,-146.4540,392.8300,-27.1580,1.0550,1.1570,5.2030
2021.66027,2021-08-29,-144.6820,391.8000,-34.5230,1.0400,1.1910,5.3020
2021.66301,2021-08-30,-145.8220,396.1500,-33.9120,1.0170,1.1370,5.1020
2021.66575,2021-08-31,-141.0750,399.1540,-39.7910,1.0310,1.1350,5.1920
2021.66849,2021-09-01,-144.4120,395.0180,-32.7530,1.0420,1.1510,5.3080
2021.67123,2021-09-02,-145.0970,396.8300,-26.4480,1.0810,1.1560,5.3670
2021.67397,2021-09-03,-143.2000,398.4980,-36.3300,1.0590,1.1800,5.5580
2021.67671,2021-09-04,-142.9890,395.8100,-30.5760,1.1080,1.2500,5.8140
2021.67945,2021-09-05,-142.9540,393.7450,-39.1860,1.0530,1.2020,5.3910
2021.68219,2021-09-06,-144.2580,397.7280,-34.5940,1.0100,1.1480,5.2070
2021.68493,2021-09-07,-143.5700,395.4580,-37.8910,1.0230,1.1660,5.3360
2021.68767,2021-09-08,-144.8480,397.9450,-32.0540,1.0250,1.1430,5.2700
2021.69315,2021-09-10,-144.3330,395.8320,-44.2730,1.0060,1.1320,5.1540
2021.69589,2021-09-11,-145.9340,395.6540,-20.4520,1.0540,1.1430,5.2370
2021.69863,2021-09-12,-141.5650,396.1580,-37.4110,1.0280,1.1930,5.3990
2021.70137,2021-09-13,-143.7930,395.3340,-42.3300,1.0640,1.1870,5.4120
2021.70411,2021-09-14,-147.5270,393.5020,-38.7150,1.0650,1.1810,5.5270
2021.70685,2021-09-15,-142.0940,396.3330,-34.0160,1.0090,1.1950,5.3980
2021.70959,2021-09-16,-147.0370,396.5200,-19.6100,1.0930,1.2380,5.8330
2021.72877,2021-09-23,-145.4080,396.6070,-32.5320,1.0340,1.1750,5.3780
2021.73151,2021-09-24,-146.2010,394.3070,-34.5430,1.0890,1.2060,5.6230
2021.73425,2021-09-25,-144.6860,395.9860,-28.1030,1.0310,1.1840,5.4240
2021.73699,2021-09-26,-144.9250,399.5590,-35.0240,1.0170,1.1740,5.4020
2021.73973,2021-09-27,-145.2930,399.0180,-37.0110,1.0290,1.1580,5.3190
2021.74247,2021-09-28,-145.1990,397.1320,-35.5010,1.0070,1.1610,5.3410
2021.74795,2021-09-30,-144.7450,397.1090,-26.0810,1.2900,1.3890,6.3530
2021.75068,2021-10-01,-144.0570,396.0070,-37.8380,1.0280,1.1530,5.3000
2021.75342,2021-10-02,-147.6860,396.8190,-22.7400,1.1080,1.1990,5.5760
2021.75616,2021-10-03,-148.0090,394.8070,-44.9060,1.0470,1.1580,5.3990
2021.75890,2021-10-04,-145.9650,397.6030,-48.6890,1.0320,1.1480,5.3360
2021.76438,2021-10-06,-146.2390,400.5790,-40.6960,1.0300,1.1770,5.3450
2021.76712,2021-10-07,-147.4610,401.5230,-34.6130,1.0240,1.1510,5.3690
2021.76986,2021-10-08,-146.3150,395.3250,-24.4770,1.0740,1.1960,5.4620
2021.77260,2021-10-09,-146.6190,399.5800,-37.2630,1.0940,1.1690,5.5050
2021.77534,2021-10-10,-147.2930,400.3940,-44.4620,1.0620,1.1900,5.5920
2021.77808,2021-10-11,-145.9790,396.7100,-35.0610,1.0740,1.1960,5.6130
2021.78082,2021-10-12,-144.9000,394.4570,-44.8740,1.1110,1.2150,5.6580
2021.78356,2021-10-13,-145.0900,400.2400,-32.0620,1.0910,1.1830,5.4420
2021.78630,2021-10-14,-145.3580,398.3140,-41.1390,1.0510,1.1590,5.3310
2021.79178,2021-10-16,-144.6430,396.0130,-36.1900,1.1160,1.2050,5.7790
2021.79452,2021-10-17,-145.8170,399.8530,-41.7500,1.0590,1.1860,5.5770
2021.79726,2021-10-18,-148.6220,400.2790,-46.1550,1.0170,1.1510,5.2030
2021.80000,2021-10-19,-144.6120,397.8820,-48.1500,1.0220,1.1790,5.3380
2021.80274,2021-10-20,-144.9900,398.1790,-34.1380,1.0560,1.1710,5.5000
2021.80548,2021-10-21,-148.3750,396.0670,-28.0730,1.0510,1.1900,5.4430
2021.80822,2021-10-22,-147.8080,398.3360,-39.7910,1.0490,1.1620,5.3370
2021.81096,2021-10-23,-146.4520,398.7790,-36.3780,1.0240,1.1630,5.3510
2021.81370,2021-10-24,-146.8800,400.3800,-38.2710,1.0520,1.1930,5.3530
2021.81644,2021-10-25,-148.6030,398.1990,-38.5040,1.0370,1.1750,5.3740
2021.81918,2021-10-26,-147.7740,400.1080,-37.0150,1.0540,1.1860,5.3950
2021.82192,2021-10-27,-148.1510,397.0950,-41.7150,1.0630,1.1920,5.4110
2021.82466,2021-10-28,-146.5620,397.7840,-36.7510,1.0570,1.1730,5.2800
2021.82740,2021-10-29,-147.6730,399.0290,-42.0130,1.0420,1.2070,5.4660
2021.83014,2021-10-30,-148.4670,397.5030,-43.6110,1.0480,1.2010,5.4300
2021.83288,2021-10-31,-148.4890,398.3710,-35.7180,1.0620,1.2230,5.5910
2021.83562,2021-11-01,-147.5550,399.8750,-42.0600,1.0870,1.2110,5.5520
2021.83836,2021-11-02,-144.9360,398.9140,-50.3180,1.0230,1.1710,5.2010
2021.84110,2021-11-03,-147.3800,397.7060,-41.7330,1.0350,1.1780,5.2940
2021.84384,2021-11-04,-146.4150,399.5120,-38.2580,1.0280,1.2160,5.4110
2021.84658,2021-11-05,-147.5780,398.5350,-37.0440,1.0310,1.2040,5.4690
2021.84932,2021-11-06,-148.3370,398.5310,-33.6630,1.0400,1.1940,5.3860
2021.85205,2021-11-07,-148.5730,400.3630,-36.5410,1.0280,1.2180,5.4930
2021.85479,2021-11-08,-148.2060,400.3990,-46.6870,1.0440,1.2140,5.4740
2021.85753,2021-11-09,-147.2400,400.2020,-30.4880,1.0020,1.1860,5.3670
2021.86027,2021-11-10,-147.9470,397.3320,-36.1920,1.0240,1.1930,5.4520
2021.86301,2021-11-11,-148.1710,401.5500,-31.7320,1.0190,1.1890,5.4060
2021.86575,2021-11-12,-147.7820,401.3400,-33.2270,1.0090,1.2230,5.4100
2021.86849,2021-11-13,-149.6570,397.4540,-25.9920,1.0130,1.1830,5.3230
2021.87123,2021-11-14,-149.7060,398.6300,-24.1890,1.0410,1.2070,5.4760
2021.87397,2021-11-15,-147.5370,399.1700,-35.3590,1.0540,1.2140,5.6130
2021.87671,2021-11-16,-145.2820,397.7460,-36.3620,0.9960,1.2040,5.3760
2021.87945,2021-11-17,-144.8700,399.2920,-34.9490,0.9860,1.1600,5.2610
2021.88219,2021-11-18,-144.7710,399.2090,-31.5060,1.0300,1.1690,5.2870
2021.88493,2021-11-19,-148.0080,401.2540,-29.8120,1.0280,1.1720,5.3330
2021.88767,2021-11-20,-146.8230,399.5580,-39.1340,1.0460,1.2080,5.5880
2021.89041,2021-11-21,-145.3080,399.9160,-35.5320,1.0110,1.1890,5.3410
2021.89315,2021-11-22,-145.5990,402.1180,-35.1640,1.0040,1.1590,5.3450
2021.89589,2021-11-23,-149.0470,399.2690,-33.3720,0.9870,1.1510,5.2370
2021.89863,2021-11-24,-147.4780,400.3110,-34.9360,0.9830,1.1940,5.2410
2021.90137,2021-11-25,-145.8480,401.2030,-35.3000,1.0310,1.2080,5.5290
2021.90411,2021-11-26,-146.3150,399.5010,-31.8360,0.9890,1.1820,5.4180
2021.90685,2021-11-27,-147.0410,397.9760,-36.8650,0.9910,1.2020,5.4340
2021.90959,2021-11-28,-146.6980,397.7920,-39.0810,1.0390,1.1820,5.3600
2021.91233,2021-11-29,-145.6830,397.7010,-37.9580,1.0190,1.1880,5.4020
2021.91507,2021-11-30,-147.0040,401.6720,-34.5100,1.0250,1.1900,5.4190
