date,122.818,122.818_trend,122.818_0.5yr,122.818_1yr,122.818_4.78yr,122.818_12.1yr,122.818_jump,122.818_exp,122.818_model,122.818_noise,122.818_wtest,flagged
2013-03-01,-35.492928,-32.522809,0.323514,-0.774869,0.576152,-0.523280,1.570485,-5.322305,-36.673113,1.180185,0.590092,False
2013-04-01,-34.085672,-32.768615,0.294320,-1.175369,0.622859,-0.546346,1.570485,-5.322357,-37.325024,3.239352,1.619676,False
2013-05-01,-35.338487,-33.006492,-0.027152,-1.252223,0.660680,-0.567658,1.570485,-5.322399,-37.944760,2.606273,1.303136,False
2013-06-01,-38.317161,-33.252298,-0.327480,-0.989059,0.691664,-0.588593,1.570485,-5.322436,-38.217718,-0.099443,-0.049721,False
2013-07-01,-40.171020,-33.490175,-0.296092,-0.471126,0.713453,-0.607763,1.570485,-5.322466,-37.903686,-2.267334,-1.133667,False
2013-08-01,-39.053653,-33.735981,0.036410,0.191229,0.727225,-0.626410,1.570485,-5.322493,-37.159535,-1.894118,-0.947059,False
2013-09-01,-36.039536,-33.981787,0.331229,0.800407,0.731943,-0.643837,1.570485,-5.322515,-36.514076,0.474540,0.237270,False
2013-10-01,-34.126992,-34.219664,0.290709,1.179337,0.727831,-0.659511,1.570485,-5.322533,-36.433346,2.306354,1.153177,False
2013-11-01,-35.320512,-34.465470,-0.045644,1.247286,0.714668,-0.674446,1.570485,-5.322548,-36.975670,1.655158,0.827579,False
2013-12-01,-38.703896,-34.703347,-0.330004,0.982243,0.693454,-0.687650,1.570485,-5.322561,-37.797380,-0.906517,-0.453258,False
2014-01-01,-41.437546,-34.949153,-0.285132,0.440675,0.663042,-0.699978,1.570485,-5.322573,-38.582633,-2.854913,-1.427457,False
2014-02-01,-41.598201,-35.194959,0.054847,-0.223434,0.624375,-0.710944,1.570485,-5.322582,-39.202214,-2.395988,-1.197994,False
2014-03-01,-39.966686,-35.416978,0.323514,-0.774869,0.582753,-0.719662,1.570485,-5.322589,-39.757347,-0.209338,-0.104669,False
