date,185.386,185.386_trend,185.386_0.5yr,185.386_1yr,185.386_4.46yr,185.386_model,185.386_noise,185.386_wtest,flagged
2025-01-01,-24.140002,-27.656003,0.935160,0.538103,-0.938536,-27.121275,2.981273,1.490637,False
2025-02-20,-27.498787,-27.826129,0.123231,0.297133,-0.901744,-28.307509,0.808722,0.404361,False
2025-03-12,-28.500197,-27.894179,-0.517768,0.126403,-0.877534,-29.163078,0.662881,0.331440,False
2025-04-09,-29.502172,-27.989450,-0.971415,-0.132665,-0.834897,-29.928427,0.426255,0.213128,False
2025-05-07,-27.504147,-28.084720,-0.590117,-0.361504,-0.782519,-29.818860,2.314713,1.157356,False
2025-06-04,-29.506122,-28.179990,0.298396,-0.507971,-0.721011,-29.110576,-0.395546,-0.197773,False
2025-07-09,-27.508590,-28.299078,0.971000,-0.526838,-0.632389,-28.487304,0.978714,0.489357,False
2025-08-06,-30.510565,-28.394349,0.596747,-0.406369,-0.553109,-28.757080,-1.753485,-0.876743,False
2025-09-17,-28.513527,-28.537254,-0.687522,-0.066678,-0.422400,-29.713853,1.200326,0.600163,False
2025-10-02,-29.514585,-28.588292,-0.937420,0.073072,-0.372846,-29.825485,0.310900,0.155450,False
